GSPC.Open,GSPC.High,GSPC.Low,GSPC.Close,GSPC.Volume,GSPC.Adjusted,DJI.Open,DJI.High,DJI.Low,DJI.Close,DJI.Volume,DJI.Adjusted,IXIC.Open,IXIC.High,IXIC.Low,IXIC.Close,IXIC.Volume,IXIC.Adjusted
1120.369995,1126.060059,1120.369995,1123.5,1113900000,1123.5,10231.589844,10281.879883,10228.639648,10244.490234,173240000,10244.490234,1898.829956,1914.380005,1898.359985,1904.079956,1325500000,1904.079956
1123.5,1130.140015,1123.5,1128.550049,1422600000,1128.550049,10245.820313,10314.759766,10245.740234,10284.459961,295880000,10284.459961,1907.01001,1911,1896.670044,1910.089966,1640370000,1910.089966
1128.550049,1128.550049,1120.339966,1122.199951,1197600000,1122.199951,10283.870117,10283.870117,10187.19043,10204.889648,222360000,10204.889648,1903.02002,1921.5,1900.23999,1908.069946,1565540000,1908.069946
1122.199951,1131.540039,1122.199951,1129.300049,1325000000,1129.300049,10204.519531,10270.519531,10200.25,10244.929688,223840000,10244.929688,1913.130005,1925.849976,1909.430054,1921.180054,1531560000,1921.180054
1129.300049,1129.300049,1112.670044,1113.560059,1379900000,1113.560059,10244.049805,10244.049805,10097.370117,10109.179688,240390000,10109.179688,1910.22998,1910.22998,1884.849976,1885.709961,1588290000,1885.709961
1113.560059,1113.609985,1108.050049,1108.359985,1286300000,1108.359985,10108.290039,10108.740234,10031.160156,10038.900391,222620000,10038.900391,1887.02002,1894.670044,1883.319946,1886.430054,1396810000,1886.430054
1108.359985,1113.810059,1108.359985,1110.109985,1255400000,1110.109985,10039.419922,10081.299805,10034.849609,10047.240234,204060000,10047.240234,1888.890015,1897.420044,1879.47998,1879.47998,1360090000,1879.47998
1110.109985,1110.109985,1103.23999,1103.52002,1263500000,1103.52002,10046.650391,10046.650391,9985.370117,9988.540039,198710000,9988.540039,1871.160034,1871.939941,1858.880005,1859.880005,1316790000,1859.880005
1103.52002,1111.77002,1101.290039,1110.060059,1396600000,1110.060059,9989.730469,10099.519531,9977.919922,10077.400391,232170000,10077.400391,1865.880005,1873.859985,1852.589966,1869.869995,1536980000,1869.869995
1110.060059,1114.800049,1107.420044,1114.800049,1402900000,1114.800049,10056.75,10136.240234,10050.55957,10136.240234,218540000,10136.240234,1870.609985,1894.060059,1869.949951,1893.939941,1637280000,1893.939941
1114.800049,1116.310059,1109.680054,1114.579956,1748000000,1114.579956,10136.379883,10142.94043,10038.900391,10080.269531,377130000,10080.269531,1892.599976,1902.25,1887.680054,1896.839966,1656620000,1896.839966
1114.579956,1131.640015,1114.579956,1131.5,1582200000,1131.5,10082.040039,10198.620117,10082.040039,10192.650391,267550000,10192.650391,1909.589966,1942.22998,1908.569946,1942.199951,1820300000,1942.199951
1131.5,1140.130005,1131.5,1135.170044,1534000000,1135.170044,10191.400391,10270.370117,10191.400391,10216.540039,253190000,10216.540039,1954.589966,1965.76001,1950.170044,1952.400024,1854970000,1952.400024
1135.170044,1137.869995,1132.030029,1134.47998,1418400000,1134.47998,10216.759766,10221.110352,10158.070313,10177.679688,224410000,10177.679688,1950.22998,1960.900024,1946.859985,1955.5,1709600000,1955.5
1134.47998,1142.050049,1132.939941,1142.050049,1416700000,1142.050049,10170.700195,10240.139648,10157.990234,10239.919922,232020000,10239.919922,1953.910034,1971.040039,1947.23999,1971.030029,1922870000,1971.030029
1142.050049,1142.050049,1130.5,1130.650024,1447500000,1130.650024,10239.839844,10240.950195,10124.519531,10125.400391,275340000,10125.400391,1967.369995,1970.26001,1948.030029,1948.52002,1734970000,1948.52002
1130.650024,1132.920044,1120.189941,1122.140015,1291600000,1122.140015,10124.110352,10148.040039,10036.320313,10055.200195,228590000,10055.200195,1940.670044,1949.339966,1917.719971,1919.969971,1668940000,1919.969971
1122.140015,1126.199951,1122.140015,1124.390015,943800000,1124.390015,10056.089844,10098.780273,10056.089844,10081.969727,157180000,10081.969727,1924.410034,1930.660034,1920.76001,1928.76001,1173820000,1928.76001
1124.390015,1124.390015,1115.77002,1121.839966,1320100000,1121.839966,10080.419922,10102.330078,10017.150391,10077.179688,215820000,10077.179688,1913.699951,1929.97998,1904.109985,1925.170044,1508390000,1925.170044
1121.839966,1127.01001,1109.630005,1113.650024,1546200000,1113.650024,10085.209961,10127.169922,9957.790039,10002.330078,276800000,10002.330078,1944.959961,1948.01001,1914.459961,1920.530029,1776120000,1920.530029
1113.650024,1114.959961,1102.060059,1103.290039,1489500000,1103.290039,10002.540039,10003.360352,9875.129883,9894.450195,268650000,9894.450195,1920.579956,1921.819946,1900.77002,1903.02002,1590290000,1903.02002
1103.290039,1113.170044,1102.140015,1108.199951,1645100000,1108.199951,9895.629883,9982.709961,9895.549805,9933.379883,317590000,9933.379883,1907.930054,1923.920044,1899.329956,1911.5,1648280000,1911.5
1108.199951,1114.459961,1103.329956,1114.02002,1373300000,1114.02002,9932.980469,9960.150391,9861.629883,9956.320313,227840000,9956.320313,1909.780029,1936.52002,1904.5,1936.52002,1505000000,1936.52002
1114.02002,1117.959961,1103.150024,1103.22998,1737500000,1103.22998,9958.379883,10020.549805,9894.889648,9897.620117,264220000,9897.620117,1944.410034,1952.849976,1922.599976,1922.900024,1713330000,1922.900024
1103.22998,1104.089966,1094.25,1103.660034,1685700000,1103.660034,9895.19043,9895.700195,9804.19043,9886.929688,272670000,9886.929688,1920.060059,1934.319946,1910.829956,1932.969971,1650470000,1932.969971
1103.660034,1108.869995,1098.469971,1106.48999,1673000000,1106.48999,9884.650391,9903.150391,9800.870117,9865.759766,272050000,9865.759766,1940.109985,1957.47998,1933,1953.619995,2006000000,1953.619995
1106.48999,1108.140015,1095.469971,1095.73999,1469600000,1095.73999,9863.849609,9883.25,9753.019531,9757.80957,258220000,9757.80957,1952.359985,1952.540039,1914.390015,1915.140015,1737960000,1915.140015
1095.73999,1096.810059,1090.290039,1094.800049,1380500000,1094.800049,9757.219727,9777.870117,9708.400391,9749.990234,233370000,9749.990234,1911.079956,1920.709961,1905.910034,1914.040039,1603830000,1914.040039
1094.810059,1111.099976,1094.810059,1111.089966,1685400000,1111.089966,9750.589844,9888.480469,9749.549805,9888.480469,273770000,9888.480469,1915.150024,1928.800049,1905.48999,1928.790039,1812550000,1928.790039
1111.089966,1126.290039,1107.430054,1125.400024,1741900000,1125.400024,9888.25,10018.549805,9841.950195,10002.030273,256200000,10002.030273,1928,1971.280029,1926.25,1969.98999,2075920000,1969.98999
1125.339966,1130.670044,1120.599976,1127.439941,1628200000,1127.439941,9998.94043,10044.950195,9952.480469,10004.540039,254490000,10004.540039,1963.359985,1980.359985,1959.569946,1975.73999,1821820000,1975.73999
1127.439941,1131.400024,1124.619995,1130.199951,1500800000,1130.199951,10004.69043,10044.139648,9990.830078,10027.469727,262950000,10027.469727,1974.550049,1984.180054,1963.829956,1974.98999,1639950000,1974.98999
1130.199951,1133.410034,1127.599976,1130.51001,1395900000,1130.51001,10028.730469,10076.589844,10010.150391,10054.389648,267040000,10054.389648,1975.47998,1983.910034,1969.319946,1979.869995,1522820000,1979.869995
1130.51001,1140.47998,1128.119995,1130.560059,1659000000,1130.560059,10053.870117,10132.990234,10011.179688,10035.730469,369480000,10035.730469,1981.469971,2002.930054,1978.640015,1984.790039,1845080000,1984.790039
1130.540039,1147.569946,1130.540039,1143.199951,1767500000,1143.199951,10037.5,10215.509766,10037.429688,10137.049805,332790000,10137.049805,2014.449951,2020.030029,1992.699951,2004.329956,1957400000,2004.329956
1143.199951,1161.670044,1142.339966,1161.670044,1782700000,1161.670044,10132.480469,10318.230469,10127.980469,10314.759766,365770000,10314.759766,1998.150024,2023.719971,1992.069946,2023.630005,1823490000,2023.630005
1161.670044,1170.869995,1160.660034,1166.170044,1724400000,1166.170044,10317.049805,10416.669922,10316.980469,10387.540039,325770000,10387.540039,2035.040039,2046.920044,2025.630005,2038.939941,1908970000,2038.939941
1166.170044,1166.77002,1162.319946,1164.890015,1358700000,1164.890015,10385.150391,10405.69043,10361.44043,10391.30957,258040000,10391.30957,2038.219971,2044.530029,2033.790039,2039.25,1609270000,2039.25
1164.890015,1168.959961,1162.47998,1164.079956,1450800000,1164.079956,10387.620117,10427.80957,10368.589844,10386.370117,248430000,10386.370117,2039.030029,2049.77002,2034.410034,2043.329956,1692200000,2043.329956
1164.079956,1169.25,1162.51001,1162.910034,1504300000,1162.910034,10378.589844,10439.400391,10378.589844,10385.480469,281290000,10385.480469,2039.579956,2047.25,2032.369995,2034.560059,1853460000,2034.560059
1162.910034,1174.800049,1162.910034,1173.47998,1393000000,1173.47998,10386.950195,10486.650391,10386.950195,10469.839844,254080000,10469.839844,2041.339966,2061.399902,2039.73999,2061.27002,1764760000,2061.27002
1173.47998,1184.170044,1171.430054,1184.170044,1531600000,1184.170044,10469.209961,10539.599609,10460.400391,10539.009766,322250000,10539.009766,2065.320068,2085.340088,2056.409912,2085.340088,2004310000,2085.340088
1184.170044,1184.47998,1179.849976,1183.810059,1453300000,1183.810059,10541.889648,10563.019531,10517.129883,10550.240234,266460000,10550.240234,2082.590088,2094.129883,2078.840088,2094.090088,1888260000,2094.090088
1183.810059,1183.810059,1175.319946,1175.430054,1364400000,1175.430054,10549.790039,10549.790039,10477.950195,10487.650391,237060000,10487.650391,2087.070068,2087.300049,2073.350098,2078.620117,1901080000,2078.620117
1175.430054,1188.459961,1175.430054,1181.939941,1684200000,1181.939941,10481.830078,10602.849609,10481.830078,10549.570313,295230000,10549.570313,2090.939941,2112.179932,2090.719971,2099.679932,2223370000,2099.679932
1181.939941,1184.900024,1180.150024,1183.550049,1456700000,1183.550049,10549.200195,10585.259766,10547.389648,10572.549805,242230000,10572.549805,2096.189941,2105.389893,2089.47998,2104.280029,1915430000,2104.280029
1183.550049,1184,1169.189941,1170.339966,1526600000,1170.339966,10571.629883,10573.740234,10438.580078,10456.910156,275340000,10456.910156,2100.449951,2102.600098,2070.629883,2070.629883,2033710000,2070.629883
1170.339966,1178.180054,1167.890015,1177.23999,1392700000,1177.23999,10455.730469,10508.040039,10432.009766,10489.419922,240410000,10489.419922,2066.340088,2085.189941,2052.800049,2085.189941,1897960000,2085.189941
1177.23999,1179.52002,1171.410034,1176.939941,1428300000,1176.939941,10486.69043,10514.990234,10436.379883,10492.599609,254780000,10492.599609,2082.469971,2092.02002,2068.97998,2084.280029,2057620000,2084.280029
1176.939941,1182.459961,1176.939941,1181.76001,1149600000,1181.76001,10493.860352,10527.400391,10482.259766,10520.30957,204070000,10520.30957,2091.790039,2103.800049,2090.199951,2102.540039,1638170000,2102.540039
1181.76001,1186.619995,1181.079956,1182.650024,504580000,1182.650024,10518.69043,10543.290039,10508.55957,10522.230469,91510000,10522.230469,2101.810059,2110.379883,2101.810059,2101.969971,667760000,2101.969971
1182.650024,1186.939941,1172.369995,1178.569946,1378500000,1178.569946,10520.639648,10557.410156,10417.080078,10475.900391,247670000,10475.900391,2110.909912,2117.889893,2090.350098,2106.870117,1844330000,2106.870117
1178.569946,1178.660034,1173.810059,1173.819946,1553500000,1173.819946,10475.269531,10483.139648,10428.019531,10428.019531,286900000,10428.019531,2104.669922,2107.449951,2096.810059,2096.810059,1878760000,2096.810059
1173.780029,1191.369995,1173.780029,1191.369995,1772800000,1191.369995,10425.799805,10590.219727,10425.759766,10590.219727,307970000,10590.219727,2104.580078,2138.320068,2104.580078,2138.22998,2281640000,2138.22998
1191.369995,1194.800049,1186.719971,1190.329956,1774900000,1190.329956,10590.44043,10629.160156,10544.769531,10585.120117,296050000,10585.120117,2133.949951,2156.139893,2131.649902,2143.570068,2401610000,2143.570068
1190.329956,1197.459961,1187.709961,1191.170044,1566700000,1191.170044,10597.900391,10643.049805,10560.580078,10592.209961,286270000,10592.209961,2153.290039,2164.629883,2145.719971,2147.959961,2410930000,2147.959961
1191.170044,1192.410034,1185.180054,1190.25,1354400000,1190.25,10591.320313,10591.990234,10526.820313,10547.05957,218660000,10547.05957,2145.429932,2157.429932,2138.209961,2151.25,2150250000,2151.25
1190.25,1192.170044,1177.069946,1177.069946,1533900000,1177.069946,10546.799805,10567.160156,10440.360352,10440.580078,258710000,10440.580078,2154.129883,2161.300049,2114.649902,2114.659912,2671520000,2114.659912
1177.069946,1184.050049,1177.069946,1182.810059,1525200000,1182.810059,10438.769531,10506.849609,10438.660156,10494.230469,247020000,10494.230469,2118.139893,2130.76001,2110.570068,2126.110107,2390860000,2126.110107
1182.810059,1190.51001,1173.790039,1189.23999,1624700000,1189.23999,10492.450195,10562.509766,10418.629883,10552.820313,278740000,10552.820313,2109.550049,2134.22998,2097.860107,2129.01001,2284150000,2129.01001
1189.23999,1191.449951,1185.23999,1188,1443700000,1188,10552.160156,10575.580078,10522.679688,10543.219727,242290000,10543.219727,2121.149902,2134.600098,2120.330078,2128.070068,1794840000,2128.070068
1188,1198.73999,1188,1198.680054,1436100000,1198.680054,10543.44043,10642.530273,10543.209961,10638.320313,257530000,10638.320313,2141.199951,2148.5,2132.189941,2148.5,2070980000,2148.5
1198.680054,1205.290039,1197.839966,1203.380005,1544400000,1203.380005,10640.530273,10695.070313,10621.030273,10676.450195,303800000,10676.450195,2145.050049,2163.5,2145.050049,2159.840088,2228670000,2159.840088
1203.380005,1206.609985,1199.439941,1205.719971,1695800000,1205.719971,10675.709961,10706.160156,10636.469727,10691.450195,305010000,10691.450195,2159.679932,2171.27002,2151.310059,2162.550049,2337590000,2162.550049
1205.719971,1207.969971,1198.410034,1203.209961,1793900000,1203.209961,10691.709961,10726.849609,10661.669922,10705.639648,293600000,10705.639648,2159.959961,2164.800049,2138.810059,2146.149902,2396220000,2146.149902
1203.209961,1203.209961,1193.48999,1194.199951,2335000000,1194.199951,10704.830078,10739.330078,10641.879883,10649.919922,619180000,10649.919922,2142.709961,2150.850098,2135.050049,2135.199951,2423080000,2135.199951
1194.199951,1203.430054,1193.359985,1194.650024,1422800000,1194.650024,10652.139648,10735.269531,10652.070313,10661.599609,298650000,10661.599609,2142.209961,2154.47998,2124.219971,2127.850098,1991460000,2127.850098
1194.650024,1205.930054,1194.650024,1205.449951,1483700000,1205.449951,10661.889648,10765.269531,10661.889648,10759.429688,294880000,10759.429688,2134.75,2151.709961,2133.340088,2150.909912,1972860000,2150.909912
1205.449951,1211.420044,1203.849976,1209.569946,1390800000,1209.569946,10752.339844,10822.679688,10739.19043,10815.889648,252910000,10815.889648,2145.98999,2163.47998,2145.179932,2157.030029,1802760000,2157.030029
1209.569946,1213.660034,1208.709961,1210.130005,956100000,1210.130005,10815,10864.669922,10809.530273,10827.120117,193270000,10827.120117,2153.310059,2168.780029,2153.310059,2160.620117,1430770000,2160.620117
1210.130005,1214.130005,1204.920044,1204.920044,922000000,1204.920044,10828.009766,10868.070313,10776.129883,10776.129883,170140000,10776.129883,2168.820068,2171.939941,2147.590088,2154.219971,1478700000,2154.219971
1204.920044,1213.540039,1204.920044,1213.540039,983000000,1213.540039,10776.05957,10859.040039,10773.919922,10854.540039,169870000,10854.540039,2156.75,2177.189941,2156.530029,2177.189941,1587550000,2177.189941
1213.540039,1213.849976,1210.949951,1213.449951,925900000,1213.449951,10853.719727,10853.719727,10795.570313,10829.19043,162830000,10829.19043,2170.98999,2182.330078,2170.98999,2177,1503880000,2177
1213.449951,1216.469971,1213.410034,1213.550049,829800000,1213.550049,10829.120117,10850.179688,10799.709961,10800.299805,146210000,10800.299805,2177.469971,2182.370117,2176.399902,2178.340088,1403140000,2178.340088
1213.550049,1217.329956,1211.650024,1211.920044,786900000,1211.920044,10800.299805,10832.519531,10781.009766,10783.009766,141140000,10783.009766,2178.97998,2185.560059,2174.629883,2175.439941,1366460000,2175.439941
1211.920044,1217.800049,1200.319946,1202.079956,1510800000,1202.079956,10783.75,10867.389648,10710.070313,10729.429688,270620000,10729.429688,2184.75,2191.600098,2148.719971,2152.149902,2193130000,2152.149902
1202.079956,1205.839966,1185.390015,1188.050049,1721000000,1188.050049,10727.80957,10769.55957,10605.150391,10630.780273,293280000,10630.780273,2158.310059,2159.639893,2100.560059,2107.860107,2690460000,2107.860107
1188.050049,1192.72998,1183.719971,1183.73999,1738900000,1183.73999,10629.530273,10684.429688,10597.75,10597.830078,263550000,10597.830078,2102.899902,2116.75,2091.23999,2091.23999,2375380000,2091.23999
1183.73999,1191.630005,1183.27002,1187.890015,1569100000,1187.890015,10593.19043,10667.580078,10589.330078,10622.879883,232850000,10622.879883,2098.51001,2103.899902,2088.030029,2090,2174220000,2090
1187.890015,1192.199951,1182.160034,1186.189941,1477900000,1186.189941,10624.799805,10653.25,10571.740234,10603.959961,283770000,10603.959961,2099.949951,2103.389893,2076.689941,2088.610107,2191910000,2088.610107
1186.189941,1194.780029,1184.800049,1190.25,1490400000,1190.25,10603.44043,10663.740234,10582.379883,10621.030273,279500000,10621.030273,2087.620117,2111.429932,2086.659912,2097.040039,2098270000,2097.040039
1190.25,1190.25,1180.430054,1182.98999,1488800000,1182.98999,10619.769531,10619.769531,10531.540039,10556.219727,292050000,10556.219727,2089.070068,2090.620117,2072.620117,2079.620117,2210240000,2079.620117
1182.98999,1187.920044,1175.640015,1187.699951,1562100000,1187.699951,10561.320313,10622.879883,10499.469727,10617.780273,293140000,10617.780273,2089.699951,2093.439941,2066.790039,2092.530029,2257670000,2092.530029
1187.699951,1187.699951,1175.810059,1177.449951,1510300000,1177.449951,10617.410156,10618.150391,10485.730469,10505.830078,271180000,10505.830078,2093.540039,2094.800049,2067.939941,2070.560059,2111610000,2070.560059
1177.449951,1185.209961,1177.449951,1184.52002,1335400000,1184.52002,10506.709961,10567.009766,10503.759766,10558,223070000,10558,2079.469971,2088.580078,2075.469971,2087.909912,2084860000,2087.909912
1184.52002,1195.97998,1180.099976,1195.97998,1596800000,1195.97998,10554.230469,10628.94043,10500.580078,10628.790039,267680000,10628.790039,2081.860107,2106.189941,2078.040039,2106.040039,1983840000,2106.040039
1195.97998,1195.97998,1184.410034,1184.630005,1498700000,1184.630005,10626.049805,10626.280273,10536.490234,10539.969727,242250000,10539.969727,2105.73999,2105.840088,2072.199951,2073.590088,2217700000,2073.590088
1184.630005,1184.630005,1173.420044,1175.410034,1692000000,1175.410034,10538.900391,10546.769531,10457.94043,10471.469727,242810000,10471.469727,2056.379883,2065.590088,2045.880005,2045.880005,2231360000,2045.880005
1175.410034,1179.449951,1167.819946,1167.869995,1643500000,1167.869995,10471.980469,10512.179688,10390.849609,10392.990234,275680000,10392.990234,2053.149902,2058,2032.880005,2034.27002,2043770000,2034.27002
1167.869995,1173.030029,1163.75,1163.75,1494600000,1163.75,10393.580078,10442.870117,10368.610352,10368.610352,259170000,10368.610352,2040.130005,2043.969971,2008.680054,2008.699951,2134680000,2008.699951
1163.75,1174.300049,1163.75,1168.410034,1610400000,1168.410034,10369.419922,10509.830078,10369.419922,10461.55957,260720000,10461.55957,2022.079956,2037.180054,2017.579956,2019.949951,2003630000,2019.949951
1168.410034,1175.959961,1168.410034,1174.069946,1635900000,1174.069946,10463.19043,10531.990234,10463.19043,10498.589844,247140000,10498.589844,2034.689941,2049.340088,2028.189941,2046.089966,2105070000,2046.089966
1174.069946,1177.5,1170.150024,1174.550049,1600600000,1174.550049,10498.139648,10498.139648,10429.94043,10467.400391,269690000,10467.400391,2042.77002,2053.939941,2036.089966,2047.150024,2106220000,2047.150024
1174.550049,1175.609985,1166.25,1171.359985,1641800000,1171.359985,10470.580078,10488.389648,10386.55957,10427.200195,358720000,10427.200195,2052.540039,2055.129883,2024.359985,2035.829956,2098150000,2035.829956
1171.359985,1182.069946,1171.359985,1181.27002,1679800000,1181.27002,10428.759766,10510.19043,10428.759766,10489.94043,298060000,10489.94043,2053.469971,2063.179932,2053.469971,2062.409912,1823800000,2062.409912
1181.27002,1190.390015,1180.949951,1189.410034,1681980000,1189.410034,10489.719727,10570.259766,10489.639648,10551.94043,283800000,10551.94043,2063.27002,2071.52002,2058.659912,2068.699951,1904570000,2068.699951
1189.410034,1195.25,1188.920044,1193.189941,1561740000,1193.189941,10551.049805,10616.370117,10544.480469,10596.790039,279860000,10596.790039,2074.060059,2079.580078,2064.199951,2075.060059,1965550000,2075.060059
1193.189941,1193.189941,1185.640015,1189.890015,1554460000,1189.890015,10592.209961,10601.150391,10550.089844,10593.099609,229000000,10593.099609,2065.439941,2066.929932,2049.25,2057.639893,1962750000,2057.639893
1189.890015,1203.469971,1189.670044,1203.030029,1648160000,1203.030029,10593.169922,10723.889648,10586.889648,10716.129883,246270000,10716.129883,2056.469971,2086.719971,2056.290039,2086.659912,1941510000,2086.659912
1203.030029,1204.150024,1199.27002,1201.719971,1347270000,1201.719971,10715.759766,10733.5,10699.730469,10715.759766,218040000,10715.759766,2086.550049,2091.169922,2075.409912,2082.030029,1698460000,2082.030029
1201.719971,1205.109985,1200.160034,1202.300049,1416170000,1202.300049,10712.509766,10744.509766,10695.959961,10724.629883,244710000,10724.629883,2082.110107,2095.639893,2080.419922,2086.679932,1943560000,2086.679932
1202.300049,1203.829956,1191.540039,1191.98999,1511040000,1191.98999,10717.759766,10741.549805,10660.419922,10664.110352,310030000,10664.110352,2088.52002,2089.379883,2051,2052.550049,1958810000,2052.550049
1191.98999,1198.75,1191.540039,1197.01001,1491670000,1197.01001,10665,10763.94043,10664.330078,10749.610352,254150000,10749.610352,2058.530029,2059.649902,2040.040039,2053.100098,2085500000,2053.100098
1197.01001,1208.380005,1193.280029,1205.300049,1562300000,1205.300049,10742.919922,10829.19043,10703.429688,10796.009766,263370000,10796.009766,2048.959961,2081.47998,2039.719971,2076.659912,2163630000,2076.659912
1205.300049,1206.930054,1203.589966,1206.140015,1290180000,1206.140015,10795.719727,10802.290039,10773.179688,10791.129883,215370000,10791.129883,2076.75,2085.120117,2074.810059,2082.909912,1639640000,2082.909912
1206.140015,1212.439941,1205.52002,1210.119995,1527080000,1210.119995,10791.05957,10852.389648,10779.30957,10837.320313,241500000,10837.320313,2083.639893,2103.449951,2081.459961,2089.209961,2071590000,2089.209961
1210.119995,1212.439941,1205.060059,1210.339966,1490100000,1210.339966,10832.030273,10853.429688,10794.160156,10834.879883,256940000,10834.879883,2082.459961,2093.370117,2079.370117,2087.429932,1865070000,2087.429932
1210.339966,1211.329956,1200.73999,1200.75,1580120000,1200.75,10835.030273,10841.160156,10752.339844,10754.259766,257860000,10754.259766,2088.669922,2093.679932,2061.340088,2061.340088,1950460000,2061.340088
1200.75,1202.920044,1197.349976,1201.589966,1551200000,1201.589966,10755.150391,10792.019531,10730.320313,10785.219727,335660000,10785.219727,2065.149902,2068.889893,2056.199951,2058.620117,1614160000,2058.620117
1201.589966,1202.47998,1184.160034,1184.160034,1744940000,1184.160034,10783.379883,10783.450195,10610.540039,10611.200195,340910000,10611.200195,2046.180054,2064.669922,2030.170044,2030.319946,2056220000,2030.319946
1184.160034,1193.52002,1184.160034,1190.800049,1501090000,1190.800049,10609.280273,10700.69043,10608.980469,10673.790039,268490000,10673.790039,2039.550049,2040.839966,2024.640015,2031.25,1878450000,2031.25
1190.800049,1200.420044,1187.800049,1200.199951,1518750000,1200.199951,10672.240234,10755.740234,10647.339844,10748.790039,257340000,10748.790039,2028.430054,2051.810059,2023,2051.699951,2031880000,2051.699951
1200.199951,1212.150024,1199.609985,1211.369995,1523680000,1211.369995,10748.419922,10845.599609,10735.769531,10841.599609,247140000,10841.599609,2050.48999,2065.399902,2047.22998,2065.399902,1771200000,2065.399902
1211.369995,1211.369995,1198.130005,1203.599976,1795480000,1203.599976,10842.049805,10842.049805,10730.469727,10766.230469,288160000,10766.230469,2058.280029,2066.530029,2038.77002,2051.719971,2130140000,2051.719971
1203.599976,1212.25,1203.599976,1210.410034,1708060000,1210.410034,10769.040039,10849.139648,10769.040039,10830,247210000,10830,2057.469971,2073.73999,2057.189941,2071.25,1941180000,2071.25
1210.410034,1215.790039,1204.219971,1210.079956,1568540000,1210.079956,10825.679688,10869.830078,10774.290039,10811.969727,235950000,10811.969727,2060.300049,2084.149902,2057.219971,2067.5,2004470000,2067.5
1210.079956,1215.719971,1204.449951,1210.469971,1616240000,1210.469971,10812.269531,10869.169922,10767.19043,10833.030273,233480000,10833.030273,2073.330078,2074.709961,2047.920044,2058.399902,1895880000,2058.399902
1210.469971,1224.76001,1210.469971,1222.119995,1636820000,1222.119995,10834.509766,10962.419922,10834.290039,10940.549805,240210000,10940.549805,2071.149902,2078.139893,2064.929932,2070.610107,1829190000,2070.610107
1222.119995,1229.109985,1222.119995,1225.310059,1488830000,1225.310059,10940.549805,10984.459961,10931.459961,10936.860352,229120000,10936.860352,2073.899902,2100.570068,2073.820068,2090.209961,1949190000,2090.209961
1225.310059,1225.689941,1218.569946,1219.430054,1523090000,1219.430054,10935.599609,10952.450195,10900.129883,10912.620117,205970000,10912.620117,2087.110107,2095.73999,2072.590088,2073.550049,1696700000,2073.550049
1219.430054,1219.430054,1206.660034,1207.01001,1704970000,1207.01001,10912.320313,10923.179688,10802.05957,10805.620117,267970000,10805.620117,2070.850098,2079.370117,2060.22998,2061.290039,1895520000,2061.290039
1207.01001,1211.22998,1201.410034,1209.25,1604020000,1209.25,10806.280273,10875.519531,10780.349609,10851.509766,224040000,10851.509766,2065.090088,2067.209961,2042.02002,2059.719971,1825790000,2059.719971
1209.25,1213.040039,1198.150024,1200.079956,1449820000,1200.079956,10845.299805,10872.349609,10758.549805,10774.360352,243050000,10774.360352,2063.560059,2069.399902,2036.410034,2041.599976,1792090000,2041.599976
1200.079956,1206.829956,1199.51001,1206.829956,1437430000,1206.829956,10773.919922,10805.469727,10754.410156,10804.509766,237050000,10804.509766,2043.640015,2051.040039,2037.410034,2051.040039,1707720000,2051.040039
1206.829956,1210.540039,1197.75,1197.75,1513530000,1197.75,10804.290039,10838.650391,10745.099609,10745.099609,237710000,10745.099609,2057.169922,2059.070068,2034.410034,2034.97998,1838790000,2034.97998
1197.75,1197.75,1185.609985,1188.069946,1653190000,1188.069946,10741.629883,10741.629883,10612.379883,10633.070313,278620000,10633.070313,2028.290039,2037.959961,2011.670044,2015.75,1969690000,2015.75
1188.069946,1193.280029,1186.339966,1190.209961,1581930000,1190.209961,10633.299805,10658.639648,10598.339844,10626.349609,228160000,10626.349609,2016.910034,2023.670044,2010.52002,2016.420044,1745120000,2016.420044
1190.209961,1191.97998,1182.780029,1189.650024,2344370000,1189.650024,10627.830078,10653.69043,10557.040039,10629.669922,531670000,10629.669922,2018.410034,2020.400024,1999.97998,2007.790039,2106980000,2007.790039
1189.650024,1189.650024,1178.819946,1183.780029,1819440000,1183.780029,10629.900391,10630.490234,10534.05957,10565.389648,254560000,10565.389648,2008.160034,2011.390015,1993.76001,2007.51001,1611000000,2007.51001
1183.780029,1189.589966,1171.630005,1171.709961,2114470000,1171.709961,10565.389648,10609.950195,10470.280273,10470.509766,308690000,10470.509766,2007.719971,2017.660034,1988.859985,1989.339966,1805950000,1989.339966
1171.709961,1176.26001,1168.699951,1172.530029,2246870000,1172.530029,10470.580078,10497.419922,10430.530273,10456.019531,327490000,10456.019531,1985.48999,1999.430054,1985.219971,1990.219971,1741150000,1990.219971
1172.530029,1180.109985,1171.420044,1171.420044,1721720000,1171.420044,10457.05957,10518.629883,10442.870117,10442.870117,238110000,10442.870117,1997.47998,2008.630005,1991.060059,1991.060059,1697930000,1991.060059
1171.420044,1179.910034,1171.420044,1174.280029,1746220000,1174.280029,10444.129883,10533.549805,10439.990234,10485.650391,213820000,10485.650391,1998.76001,2005.48999,1992.52002,1992.52002,1487620000,1992.52002
1174.280029,1179.390015,1163.689941,1165.359985,2223250000,1165.359985,10485.650391,10520.839844,10396.240234,10405.700195,301970000,10405.700195,1990.27002,2002.650024,1968.579956,1973.880005,1797840000,1973.880005
