XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,Dates,date
54.739231,141.674271,71.814514,68.803474,31.456242,129.35939,86.491188,71.944382,40.399364,130.342987,69.220947,2022-07-11,2022-07-11
54.709366,140.818405,71.607353,67.462074,31.258528,127.712753,86.223755,71.806061,40.144604,128.5625,68.885971,2022-07-12,2022-07-12
54.460506,141.972839,71.656685,67.35437,30.98173,126.472816,85.173805,71.391121,39.929035,128.224319,68.600258,2022-07-13,2022-07-13
53.773655,141.853394,71.715866,66.08149,30.388586,126.105797,84.688469,70.07711,39.53709,129.398041,68.600258,2022-07-14,2022-07-14
55.157314,144.142319,71.952621,67.158531,31.4167,129.151062,86.015739,71.173759,40.174,131.675873,68.72834,2022-07-15,2022-07-15
54.87859,144.560303,71.252235,68.695778,31.298071,126.423218,85.500679,71.341713,39.782055,130.402679,67.77269,2022-07-18,2022-07-18
56.829651,148.988876,72.001938,70.810692,32.237213,128.575729,88.551445,73.515266,40.879494,134.381409,68.206184,2022-07-19,2022-07-19
57.765366,151.437012,71.518578,71.496086,32.355839,127.306046,89.234894,73.6437,40.673721,136.480179,67.299782,2022-07-20,2022-07-20
57.735504,154.900253,71.735596,70.242798,32.563435,129.319687,89.878723,74.690948,41.095058,138.399918,67.477119,2022-07-21,2022-07-21
55.734673,154.004593,72.209099,69.665115,32.37561,128.784042,89.591484,74.15744,41.408611,136.490128,68.403221,2022-07-22,2022-07-22
55.545536,152.681,72.564232,72.22065,32.58321,129.458572,90.017395,74.463722,41.438007,135.624756,69.260353,2022-07-25,2022-07-25
54.430645,147.764786,72.39653,71.564621,32.128468,130.123169,89.532051,73.959854000000007,41.516396,133.426498,69.674149,2022-07-26,2022-07-26
56.73011,153.357727,72.889763,73.180183,32.622749,130.936569,90.918762,74.84903,41.74176,139.165817,69.733253,2022-07-27,2022-07-27
56.083073,155.994965,74.05378,73.591431,32.860008,131.769791,92.820541,76.17292,43.280128,141.284485,72.235695,2022-07-28,2022-07-28
56.112934,162.045685,73.481636,76.783386,33.324635,131.333344,94.732216,77.190521,43.446709,143.452881,72.856377,2022-07-29,2022-07-29
56.033298,162.851776,74.399048,75.197197,33.047836,130.361237,94.831268,76.568108,43.054764,143.144547,72.935188,2022-08-01,2022-08-01
55.94371,161.737167,73.807167,75.020958,32.682068,129.89502,93.830864,75.787605,42.486454,142.129959,72.787407,2022-08-02,2022-08-02
57.287552,165.678085,74.290535,72.866867,33.176353,131.085358,94.712418,75.866646,42.662827,145.90976,73.240608,2022-08-03,2022-08-03
57.536411,166.354813,73.79731,70.164467,33.067608,130.440598,95.05909,75.916039,42.702019,146.576187,73.398247,2022-08-04,2022-08-04
56.829651,163.518555,73.629608,71.554832,33.304863,130.390991,95.207664,76.182793,42.839199,146.237991,73.13224,2022-08-05,2022-08-05
57.158146,164.25499,73.590149,71.926903,33.285091,130.698502,95.177948,76.60762,43.152752,144.994659,73.240608,2022-08-08,2022-08-08
56.6007,161.63765,73.481636,73.18998,33.453148,130.301712,94.831268,76.232193,43.495701,143.542419,74.058334,2022-08-09,2022-08-09
58.193401,166.195587,74.024193,73.718712,34.20446,131.7202,96.911331,78.395859,44.083614,147.461441,74.383453,2022-08-10,2022-08-10
58.253132,165.34967,73.846626,76.254654,34.609772,130.867126,97.426407,78.662613,43.877842,146.884537,74.373604,2022-08-11,2022-08-11
59.288387,169.09158300000001,74.487831,76.832344,35.153488,132.543518,98.892349,80.144577,44.622532,149.808899,75.585411,2022-08-12,2022-08-12
59.497433,170.255936,75.227676,75.334274,35.1436,133.208099,99.130081,80.095177,44.818504,150.753845,76.21595,2022-08-15,2022-08-15
59.616882,172.136826,76.076042,75.158035,35.400631,132.851013,99.575806,80.539764,44.642128,150.346024,76.432693,2022-08-16,2022-08-16
58.462173,170.285797,75.859016,75.784676,35.222687,132.077301,98.783401,79.433235,44.514751,149.27179,76.304611,2022-08-17,2022-08-17
58.372585,170.236038,76.115501,77.821274,35.262226,131.492065,99.179604,79.680229,44.210995,150.047623,76.590324,2022-08-18,2022-08-18
57.426914,166.723038,75.868881,77.801682,34.560345,131.849152,97.901848,78.218025,43.779858,147.322205,76.550919,2022-08-19,2022-08-19
55.784439,162.095444,75.099442,77.654816,33.799149,130.123169,96.039688,76.973183,42.868591,143.214172,75.506599,2022-08-22,2022-08-22
55.306629,162.553207,74.773911,80.455124,33.660748,128.307922,96.217979,77.733917,42.221889,142.836197,75.053398,2022-08-23,2022-08-23
55.635124,163.249832,74.961327,81.444046,33.838692,128.466629,96.534943,77.901871,42.555042,142.925705,75.289848,2022-08-24,2022-08-24
56.720154,165.200409,75.306595,82.070686,34.362629,129.885101,98.010796,79.670349,43.211544,145.342773,75.752899,2022-08-25,2022-08-25
54.908455,158.910843,73.442177,81.111145,33.334522,126.264511,94.613358,77.230049,42.114105,139.135986,74.590347,2022-08-26,2022-08-26
54.480415,158.064941,73.323807,82.33506,33.097263,125.381676,94.187439,76.686661,41.75156,137.295807,74.816948,2022-08-29,2022-08-29
54.002605,156.303467,72.564232,79.54454,32.919319,124.548447,92.830444,75.431938,41.153851,135.863464,73.723366,2022-08-30,2022-08-30
54.132011,154.760925,72.120323,78.819984,32.67218,123.75489,92.047935,74.503235,41.006874,134.540543,73.240608,2022-08-31,2022-08-31
54.62973,156.174088,72.524773,76.881302,32.771038,125.788376,92.176712,73.525139,41.153851,133.884064,74.294785,2022-09-01,2022-09-01
53.594475,154.741028,71.577766,78.291252,32.514008,123.98304,91.285255,73.455986,40.448357,132.143372,73.496765,2022-09-02,2022-09-02
52.927528,154.422577,71.173317,77.566696,32.434925,124.102074,91.433823,73.228745,40.869694,131.268051,73.683952,2022-09-06,2022-09-06
53.992649,159.159637,72.455719,76.665901,33.077492,126.125641,92.89978,75.254097,41.653576,133.366821,75.989349,2022-09-07,2022-09-07
53.863243,160.642456,72.268295,76.998795,33.660748,128.317841,93.177124,75.985207,41.77116,133.824371,75.930237,2022-09-08,2022-09-08
55.366356,163.687714,72.978546,78.917892,33.967205,129.44863899999999,94.385544,77.131256,42.172897,136.47023,76.235649,2022-09-09,2022-09-09
55.655033,165.797516,73.26461,80.367004,34.244003,130.31163,94.950134,77.85247,42.525646,138.658524,76.964714,2022-09-12,2022-09-12
52.599033,157.248886,70.818192,78.340202,32.96875,126.006607,91.374397,75.076263,40.908886,131.297882,74.915474,2022-09-13,2022-09-13
52.688622,159.269104,70.788589,80.55304,32.869896,126.076042,91.196106,74.15744,40.409164,131.77533,75.526306,2022-09-14,2022-09-14
52.459675,158.453064,70.196724,78.47728,32.978638,126.780319,90.245216,73.179344,39.52729,128.741547,73.644547,2022-09-15,2022-09-15
51.902225,157.17923,70.364418,76.802979,32.682068,126.423218,88.363251,72.023422,39.53709,128.025391,73.368683,2022-09-16,2022-09-16
52.201492,159.403122,70.832062,76.848503,33.052742,125.742035,89.562523,73.215698,39.461945,129.069397,74.351639,2022-09-19,2022-09-19
51.393478,156.700546,70.444839,76.314011,32.565796,124.268097,88.447845,71.824707,38.423733,128.311554,73.270493,2022-09-20,2022-09-20
50.13657,152.990707,70.176765,75.195534,31.890034,122.206589,87.273453,70.254875,37.860134,126.30732,72.268684,2022-09-21,2022-09-21
49.957016,149.460373,70.077477,74.928276,31.353397,122.853928,85.959724,69.410347,37.504173,125.021011,72.010796,2022-09-22,2022-09-22
48.989399,146.019806,68.886017,69.761497,30.856514,122.226517,84.34742,67.989548,37.039448,123.385712,71.177612,2022-09-23,2022-09-23
48.191364,145.690704,68.935661,68.049133,30.369568,121.06131,83.461647,66.886696,36.040791,122.528168,69.461655,2022-09-26,2022-09-26
47.931999,146.14946,67.744209,68.811279,30.240377,120.692833,83.182976,67.035728,35.566177,122.687714,68.291229,2022-09-27,2022-09-27
49.56797,150.098618,68.558372,71.859886,30.836639,123.331955,85.014229,68.764526,36.238544,123.983994,69.025223,2022-09-28,2022-09-28
48.360943,144.912842,67.426491,71.859886,30.449068,122.296227,83.541267,67.751099,35.229996,120.753265,66.257866,2022-09-29,2022-09-29
47.772392,142.060654,66.25489,71.285797,30.170815,120.613159,82.446487,67.57225,35.605728,118.439911,64.97834,2022-09-30,2022-09-30
49.1091,142.200272,67.396698,75.314301,30.985704,123.092941,84.934608,69.768028,36.268208,122.109375,66.882751,2022-10-03,2022-10-03
50.615395,147.166672,68.419365,78.550972,32.138477,125.951172,87.890503,72.331421,36.841694,126.207611,68.301147,2022-10-04,2022-10-04
50.226349,146.299042,68.022217,80.174255,31.890034,126.369446,87.412788,71.516701,36.159439,126.626404,66.783569,2022-10-05,2022-10-05
49.957016,145.261887,67.029335,81.599571,31.442837,124.756088,86.407585,70.761589,34.972912,125.589378,64.581581,2022-10-06,2022-10-06
48.610329,140.265579,66.02652,80.966103,30.69751,122.116966,84.75547,69.012917,34.142342,120.42421,63.242538,2022-10-07,2022-10-07
48.480648,139.397949,66.264809,79.303223,30.558384,121.350121,85.054039,69.161957,33.756721,118.400024,63.351646,2022-10-10,2022-10-10
47.572884,138.261078,66.810898,78.669754,30.170815,121.997452,85.034142,68.625427,34.073128,116.585236,63.123512,2022-10-11,2022-10-11
47.513031,138.620087,67.168335,79.303223,30.101252,121.399918,84.367317,68.10878,33.618294,116.226265,61.020718,2022-10-12,2022-10-12
48.660206,140.135941,68.280357,82.539886,31.343462,124.228264,86.228439,70.105835,34.251106,119.835907,62.548222,2022-10-13,2022-10-13
47.862171,134.900284,67.049187,79.461594,30.816763,123.391716,84.337463,67.741158,33.390877,116.465584,61.645607,2022-10-14,2022-10-14
49.178928,140.375275,67.773994,80.451393,31.591904,125.37355,86.178673,69.430214,34.63673,120.015388,62.935055,2022-10-17,2022-10-17
49.548019,142.309967,68.657654,81.15416,32.098724,126.070671,88.258751,70.791397,35.091568,121.032463,64.08564,2022-10-18,2022-10-18
49.587921,140.714355,68.339935,83.549492,31.572027,124.307938,87.631744,69.95681,34.211555,120.683472,63.252457,2022-10-19,2022-10-19
49.70763,137.991806,67.386772,83.62867,31.065207,123.252289,85.909958,69.450089,34.043468,120.753265,61.655525,2022-10-20,2022-10-20
50.026844,142.010788,68.419365,86.0438,31.989408,126.020882,88.2687,71.854507,34.280769,123.983994,62.796192,2022-10-21,2022-10-21
50.375984,142.599182,69.650536,86.449615,32.416729,128.450867,89.4431,71.437218,34.260998,125.699066,63.321888,2022-10-24,2022-10-24
51.712692,146.169403,70.563988,86.538704,32.804298,129.426865,90.647346,73.205757,35.615616,128.102173,64.591506999999993,2022-10-25,2022-10-25
50.076721,144.99263,71.03064,87.716576,32.883801,130.860931,90.965828,73.722404,35.546402,125.250359,64.561745,2022-10-26,2022-10-26
47.702564,144.434158,71.09021,88.03331,33.152119,130.173782,92.030746,73.533638,35.566177,123.824455,65.077522,2022-10-27,2022-10-27
48.909592,144.563812,72.649033,88.340149,33.976948,132.314957,94.170532,74.268867,36.406635,129.209,66.862923,2022-10-28,2022-10-28
48.091606,143.636337,72.222092,89.082504,33.768257,132.205399,93.90181,73.603188,36.317646,127.503891,66.238029,2022-10-31,2022-10-31
47.782372,142.180344,71.993736,89.943634,33.857697,132.28508,93.812241,73.791954,36.258316,126.436951,66.495918,2022-11-01,2022-11-01
46.435684,136.805054,70.742706,87.775963,33.430374,130.034363,92.160126,71.874374,35.309093,122.069489,65.851196,2022-11-02,2022-11-02
45.298485,135.987305,70.504417,89.399239,33.092491,129.486603,93.125519,72.420837,35.289318,118.479797,66.13884,2022-11-03,2022-11-03
45.607723,137.124191,71.338432,90.488022,33.698692,130.273361,94.618393,74.934555,35.783707,120.643585,66.545509,2022-11-04,2022-11-04
46.425709,136.166809,71.973869,92.042015,34.036575,131.667633,95.633545,75.52076,35.773819,122.657806,65.275902,2022-11-07,2022-11-07
46.475586,135.827744,72.182373,92.131104,34.235329,132.324905,96.469559,76.822327,35.991352,123.834427,65.732162,2022-11-08,2022-11-08
45.847134,131.679108,71.39801,87.627487,33.658939,130.900787,95.125977,75.580376,35.59584,120.61367,65.216385,2022-11-09,2022-11-09
48.620308,141.302734,73.075974,89.577408,35.358288,134.227081,99.11692,79.763275,38.324852,130.525208,68.291229,2022-11-10,2022-11-10
49.897163,144.693436,72.996536,92.180588,35.646477,132.583847,99.057205,80.727036,38.30508,132.758804,67.527481,2022-11-11,2022-11-11
49.697655,142.399719,72.42067,92.150894,35.139656,132.703354,98.450104,80.617737,37.28664,131.622055,66.724052,2022-11-14,2022-11-14
50.435837,144.344406,73.026329,93.120911,35.219158,132.534058,99.126877,80.498512,37.751366,133.217484,67.458046,2022-11-15,2022-11-15
49.937065,142.140442,73.383766,91.22049,35.050217,132.474304,98.410294,79.7136,37.484398,131.392731,68.063095,2022-11-16,2022-11-16
49.557999,140.415176,73.363907,91.418442,34.861404,132.414551,98.241104000000007,78.948555,37.148212,131.562241,66.872833,2022-11-17,2022-11-17
49.408363,140.60466,74.148285,90.695885,35.149593,134.017944,98.967636,79.475143,37.622826,131.711807,68.291229,2022-11-18,2022-11-18
48.999371,138.570221,74.853226,89.468529,35.258907,134.077698,99.286118,79.743408,37.889793,130.295868,68.598717,2022-11-21,2022-11-21
49.727577,140.135941,75.399315,92.269676,35.616665,135.242889,100.05246,81.551689,38.07766,132.818619,69.183922,2022-11-22,2022-11-22
50.356033,142.160385,75.657455,91.269974,35.765732,135.78067,100.430656,81.869629,38.136986,133.995255,69.957596,2022-11-23,2022-11-23
50.076721,142.240173,75.7071,90.933441,35.884983,136.587341,100.818802,81.839828,38.364407,133.217484,70.364273,2022-11-25,2022-11-25
49.278687,141.362579,75.419167,88.439125,35.268848,135.561569,98.987541,80.011665,37.28664,130.365677,69.64019,2022-11-28,2022-11-28
49.298634,140.913803,75.131233,89.77536,35.477539,135.222977,99.594643,80.27993,37.909569,129.08934,69.124413,2022-11-29,2022-11-29
51.383503,145.770493,76.640411,90.220779,36.083736,138.449692,101.236809,82.217377,38.799469,135.570724,70.850288,2022-11-30,2022-11-30
51.68277,145.750534,76.2929,89.923836,35.875046,138.848038,101.266663,82.316734,38.720363999999996,135.760178,70.790779,2022-12-01,2022-12-01
51.812447,145.561066,76.640411,89.389336,35.706104,139.206558,101.84391,83.220879,38.532497,134.972443,70.453537,2022-12-02,2022-12-02
50.994461,141.362579,75.677315,86.736664,34.821651,137.87207,100.142029,81.571556,37.87991,132.728882,70.056778,2022-12-05,2022-12-05
49.528072,139.1586,75.210663,84.450211,34.51358,136.82637,98.95768,80.84626,37.593163,129.887039,70.49321,2022-12-06,2022-12-06
49.278687,138.320908,75.528381,84.252251,34.374454,137.951736,98.8283,80.667419,37.672264,129.228943,70.165886,2022-12-07,2022-12-07
49.178928,139.657242,75.935471,83.876122,34.404266,139.196609,99.415497,81.263557,37.949123,131.342865,70.622154,2022-12-08,2022-12-08
49.318584,139.048904,75.349663,81.837128,34.314827,137.41394,98.599396,80.458771,37.870018,130.535187,70.255165,2022-12-09,2022-12-09
49.70763,139.397949,76.143974,83.985001,34.771965,138.877914,100.291313,81.154266,38.186424,133.386993,71.862007,2022-12-12,2022-12-12
50.545563,139.397949,76.03476,85.57859,34.861404,139.306152,100.66951,82.276985,39.026886,134.962479,72.080223,2022-12-13,2022-12-13
49.887184,138.360809,75.985107,85.053993,34.424141,139.525253,100.480415,81.392715,38.65115,133.825745,71.990959,2022-12-14,2022-12-14
47.941978,136.087036,74.694366,84.539299,33.748379,136.96579,98.052002,78.908806,38.2062,128.820114,71.118095,2022-12-15,2022-12-15
47.931999,133.544006,74.327003,83.5,33.490002,134.973999,97.633995,78.570999,37.079002,127.115005,69.908005,2022-12-16,2022-12-16
46.810001,131.399994,74.279999,83.489998,33.400002,134.470001,97.120003,77.550003,36.639999,125.419998,69.629997,2022-12-19,2022-12-19
47.130001,129.869995,74.220001,84.75,33.540001,134.440002,97.239998,78.059998,36.560001,125.610001,69.650002,2022-12-20,2022-12-20
47.75,131.940002,74.959999,86.360001,34.060001,136.210007,99.07,78.739998,36.93,127.690002,70.620003,2022-12-21,2022-12-21
47.34,128.550003,74.790001,84.370003,33.759998,136.020004,97.809998,77.980003,36.75,124.470001,70.190002,2022-12-22,2022-12-22
47.799999,129.429993,75.18,87.059998,33.950001,136.100006,98.389999,78.519997,37.080002,124.599998,70.910004,2022-12-23,2022-12-23
47.369999,127.330002,75.540001,87.989998,33.939999,135.75,98.690002,78.589996,37.049999,123.419998,71.349998,2022-12-27,2022-12-27
46.68,126.260002,74.599998,86.019997,33.82,134.869995,97.400002,77.389999,36.459999,121.43,70.669998,2022-12-28,2022-12-28
47.970001,129.509995,74.919998,86.919998,34.290001,136.339996,98.599998,78.230003,37.27,124.610001,71.18,2022-12-29,2022-12-29
47.990002,129.160004,74.550003,87.470001,34.200001,135.850006,98.209999,77.68,36.93,124.440002,70.5,2022-12-30,2022-12-30
