MSFT,SBUX,WBD,TMO,KO,IBKR,NOC,SLB,NTR,SBAC,PCG,Dates,date
191.940735,74.780922,23.17,350.744659,44.653069,41.661198,327.531403,19.948833,34.602146,300.150665,12.04,2020-06-10,2020-06-10
181.633835,68.685631,22.34,334.47995,41.824364,40.617451,308.085907,17.617027,32.602867,284.345032,11,2020-06-11,2020-06-11
183.067245,72.291695,22.07,338.001648,42.259945,40.903008,304.908966,18.083389,33.226498,291.571289,11.02,2020-06-12,2020-06-12
184.237366,72.840645,22.75,339.056152,42.908669,41.799057,301.012177,18.387951,33.180634,293.532288,10.98,2020-06-15,2020-06-15
188.752151,73.673538,22.26,345.423035,43.344246,42.596626,311.68515,18.606853,33.831783,296.150269,10.95,2020-06-16,2020-06-16
189.405472,72.973152,22.17,348.039368,43.168163,41.749821,309.333649,18.873344,33.620846,292.081146,11.05,2020-06-17,2020-06-17
191.433685,72.225433,22.52,345.641937,43.54813,41.671043,305.052856,19.206463,33.198986,283.648895,10.8,2020-06-18,2020-06-18
190.292786,71.364159,22.15,350.90451,42.649178,40.922699,300.090729,18.759134,32.722092,296.405151,10.22,2020-06-19,2020-06-19
195.577911,71.364159,21.84,350.337494,42.389683,40.656837,302.874146,18.863829,32.667061,291.326172,9.97,2020-06-22,2020-06-22
196.884567,71.449326,22.16,354.973389,42.297009,41.355957,294.754303,18.625891,32.263546,288.05127,9.91,2020-06-23,2020-06-23
192.915863,69.698349,21.719999,346.15918,41.379532,40.351585,289.772919,16.998383,30.741161,282.158539,9.8,2020-06-24,2020-06-24
195.353607,69.897102,21.26,349.939575,41.639023,41.316566,289.619354,17.531366,30.906235,283.648895,9.73,2020-06-25,2020-06-25
191.443451,67.739159,20.26,349.133759,40.378628,39.613091,289.724945,16.598644,30.291775,288.453308,9.13,2020-06-26,2020-06-26
193.500961,69.546928,21.23,348.984467,41.110764,40.696224,296.597107,17.141144,30.356867,283.541046,9.06,2020-06-29,2020-06-29
198.444733,69.651031,21.1,360.464752,41.40733,41.129475,295.080597,17.502817,29.845493,292.110626,8.87,2020-06-30,2020-06-30
199.605118,70.067474,21.07,357.908051,41.537075,41.602119,295.752472,16.865139,29.910572,295.473755,9.03,2020-07-01,2020-07-01
201.126282,69.830849,20.790001,363.996368,41.592678,42.350452,297.508942,17.112593,30.273186,294.718719,9.45,2020-07-02,2020-07-02
205.455765,71.402,21.24,380.291656,41.917046,44.339489,299.841217,17.845448,30.933317,296.493469,9.15,2020-07-06,2020-07-06
203.066772,70.275711,20.360001,378.282104,41.898506,46.151268,292.230011,17.302946,30.310375,299.53302,8.96,2020-07-07,2020-07-07
207.532761,70.171585,20.219999,384.629059,41.768761,47.953209,288.995483,17.198248,29.547966,297.267975,8.78,2020-07-08,2020-07-08
208.985703,69.632088,19.25,385.663727,40.693729,48.10091,274.454529,16.303598,29.064489,301.778351,8.59,2020-07-09,2020-07-09
208.351852,70.31356,20.23,380.590057,41.842911,48.475082,280.261322,16.931763,29.529373,298.483856,9.09,2020-07-10,2020-07-10
201.916138,68.761345,20.52,376.968933,41.935577,48.819717,280.597321,16.541538,30.905422,286.041321,9.06,2020-07-13,2020-07-13
203.164291,68.837059,20.65,385.454773,42.510162,50.267166,283.66861,17.502817,30.728769,291.326172,9.36,2020-07-14,2020-07-14
202.861984,71.562897,21.780001,390.667664,43.001339,52.403889,288.669189,17.988213,31.295927,287.198242,9.2,2020-07-15,2020-07-15
198.844513,70.408203,22.02,390.389069,42.769657,51.133678,291.442993,17.912071,31.082083,285.874542,9.02,2020-07-16,2020-07-16
197.830414,70.190521,21.42,393.353699,43.390587,50.582268,294.504791,17.721714,30.989103,291.83609,9.22,2020-07-17,2020-07-17
206.333405,70.947701,20.77,400.884521,42.741848,50.700432,289.369812,17.550404,30.189507,294.914825,9.33,2020-07-20,2020-07-20
203.554306,71.402,20.98,401.003937,43.742752,50.562576,295.800476,18.616371,30.635796,291.061432,9.49,2020-07-21,2020-07-21
206.479645,73.105667,21.110001,408.634186,44.928993,50.769356,303.296509,18.24519,30.858934,292.385162,9.5,2020-07-22,2020-07-22
197.498871,71.326286,21.35,408.355682,44.743641,49.203739,300.474701,18.368912,30.868235,292.855743,9.47,2020-07-23,2020-07-23
196.289734,71.723808,21.15,404.276855,44.938259,48.622784,300.119568,18.540228,30.310375,292.855743,9.36,2020-07-24,2020-07-24
198.776291,72.367416,20.879999,411.300293,44.928993,49.292355,295.637299,18.730579,31.091379,298.552429,9.05,2020-07-27,2020-07-27
196.991837,70.644806,20.780001,405.251831,44.650967,48.770481,300.292328,18.226151,30.803152,306.151337,8.94,2020-07-28,2020-07-28
198.981033,73.276024,21,407.141998,44.502689,49.518826,302.586273,18.492643,31.165758,311.377441,9.2,2020-07-29,2020-07-29
198.825027,72.537773,21.15,408.435211,44.196854,48.967411,312.904083,17.550404,30.951912,305.337524,9.28,2020-07-30,2020-07-30
199.90741,72.433662,21.1,411.807678,43.779819,48.839405,311.944305,17.264875,30.301075,305.464996,9.35,2020-07-31,2020-07-31
211.150406,71.458794,21.34,416.921051,42.908669,49.912693,310.58139,17.816891,30.69158,299.434937,9.1,2020-08-03,2020-08-03
207.981308,71.108589,22.01,413.568512,43.2701,50.149014,311.944305,18.302288,32.486031,304.259064,9.04,2020-08-04,2020-08-04
207.64003,71.723808,21.120001,417.726898,43.76128,51.054905,316.455292,18.559265,33.229843,300.503662,8.88,2020-08-05,2020-08-05
210.965179,71.999779,21.629999,413.578461,44.002235,50.040703,313.220764,18.387951,32.764957,301.337128,9.1,2020-08-06,2020-08-06
207.191483,72.123489,20.98,412.185699,44.298798,50.424721,316.03299,18.682993,32.988094,305.210052,9.1,2020-08-07,2020-08-07
203.066772,73.722206,21.780001,408.037292,44.224659,48.790173,322.233398,19.244534,34.103821,294.963806,9.13,2020-08-10,2020-08-10
198.317993,75.054489,22.48,405.132416,44.419277,49.016644,328.1073,19.320665,35.740204,289.875,9.09,2020-08-11,2020-08-11
203.983383,75.454178,21.82,414.016144,44.882648,50.39518,325.755737,19.377777,35.805286,298.454407,9.28,2020-08-12,2020-08-12
203.505554,75.19722,21.969999,414.444031,44.836315,49.971771,325.007172,18.911415,35.888973,298.689728,9.62,2020-08-13,2020-08-13
203.700592,74.578667,22.620001,411.618683,44.901184,51.360149,328.308868,19.101768,35.721611,297.258209,9.41,2020-08-14,2020-08-14
205.046249,75.130608,22.09,414.642914,44.678764,51.133678,326.101379,19.044664,36.242283,301.739105,9.17,2020-08-17,2020-08-17
206.22612,75.168671,22.059999,415.14032,44.873386000000004,51.104137,324.028107,18.81624,36.772247,301.474365,9.36,2020-08-18,2020-08-18
204.974976,73.874481,22.219999,418.443146,43.900291,51.685097,324.325653,18.768654,36.149311,292.404755,9.23,2020-08-19,2020-08-19
209.744995,73.484299,22.129999,419.925446,43.88176,51.46846,323.13559,17.864481,35.582146,293.963745,8.93,2020-08-20,2020-08-20
208.220139,73.34156,21.99,426.35199,43.816887,50.71027,324.277679,17.683647,34.726765,299.483887,9.08,2020-08-21,2020-08-21
208.875061,74.87368,22.809999,417.587616,44.456352,51.14352,330.574005,18.606853,36.316666,296.091187,9.13,2020-08-24,2020-08-24
211.592422,78.718224,22.860001,420.104553,44.400738,51.005669,329.21106,18.330845,35.359009,298.988098,9.11,2020-08-25,2020-08-25
216.166946,78.423241,22.77,423.447144,44.632427,51.862335,327.684998,17.769308,35.396194,297.996216,8.87,2020-08-26,2020-08-26
221.474609,79.374863,22.860001,418.353638,44.697296,52.236496,334.960266,17.797861,34.819733,300.421753,9.17,2020-08-27,2020-08-27
223.752136,80.887932,22.879999,422.283203,46.180111,52.462986,332.27124,18.483128,34.577999,300.677094,9.13,2020-08-28,2020-08-28
220.448273,80.383568,22.07,426.759888,45.902084,52.305138,330.20871,18.092907,34.280479,300.559265,9.26,2020-08-31,2020-08-31
222.149048,81.887146,21.42,431.485321,45.522114,52.58136,328.059479,17.848598,34.838333,301.099335,9.12,2020-09-01,2020-09-01
226.430374,84.075859,21.809999,438.777374,47.440491,52.56163,335.75061,17.982727,35.656532,308.513458,9.27,2020-09-02,2020-09-02
212.403702,82.296349,21.639999,417.498108,46.782497,52.127556,329.842468,18.318048,34.717468,301.246613,9.16,2020-09-03,2020-09-03
209.42244,82.096489,22.809999,407.858276,47.301479,51.190372000000004,326.758331,18.500076,35.033585,294.88327,9.19,2020-09-04,2020-09-04
198.093597,81.278091,22.5,403.202454,46.161579,47.747425,322.450104,17.609085,34.317669,300.284271,9.22,2020-09-08,2020-09-08
206.529129,81.706329,23.059999,416.15509,46.513737,47.244308,327.124573,17.829437,35.349705,307.717957,9.11,2020-09-09,2020-09-09
200.742523,80.773735,23.450001,417.5578,46.337654,46.464951,318.074402,16.967192,35.451981,297.917633,9,2020-09-10,2020-09-10
199.432724,81.144867,22.83,428.898804,47.320011,46.721447,326.613739,17.120476,36.958202,299.086273,9.06,2020-09-11,2020-09-11
200.781631,82.439079,23.77,432.073883,47.376068,47.027264,326.199341,17.273766,36.911713,304.114075,9.64,2020-09-14,2020-09-14
204.075699,83.466827,23.82,433.069244,47.69371,46.58334,325.784912,17.436638,37.125561,317.528137,9.78,2020-09-15,2020-09-15
200.429749,84.104424,24.27,431.854889,47.450809,47.007534,331.037628,18.375528,37.27433,316.339874,9.79,2020-09-16,2020-09-16
198.337952,82.553276,24.200001,430.909363,47.226589,47.046993,331.394196,18.279728,37.953053,306.726196,9.78,2020-09-17,2020-09-17
195.87471,80.840347,23.879999,427.047455,47.13316,47.412014,329.138885,17.944403,38.668976,303.141876,9.71,2020-09-18,2020-09-18
197.976273,79.831627,22.42,423.484192,45.862572,47.254169,314.093964,16.545641,37.190643,299.567383,9.63,2020-09-21,2020-09-21
202.746323,79.888733,22.33,428.231842,46.395103,48.102573,320.753815,16.603125,37.636929,307.560913,9.85,2020-09-22,2020-09-22
196.070236,78.975174,21.120001,418.796143,45.040432,46.43536,316.185364,15.913324,36.725765,299.636139,9.6,2020-09-23,2020-09-23
198.611664,79.022751,21.32,416.188385,45.498215,46.267658,312.966309,15.922907,37.013985,300.755615,9.79,2020-09-24,2020-09-24
203.137329,80.221794,21.33,420.319031,45.516903,46.829964,316.127563,15.252266,36.93961,308.366119,10,2020-09-25,2020-09-25
204.72084,81.906166,21.950001,426.390564,46.040081,47.717831,317.592499,15.760036,37.088367,304.889801,9.45,2020-09-28,2020-09-28
202.589935,80.697601,21.75,432.312714,45.703747,47.451473,313.506042,14.945687,36.176208,308.218781,9.39,2020-09-29,2020-09-29
205.590775,81.763435,21.77,439.459229,46.124165,47.678368,304.070343,14.907366,36.890896,312.745789,9.39,2020-09-30,2020-09-30
207.672775,82.543755,21.51,436.154785,45.946659,47.924995,300.52356,14.380433,35.931705,309.505219,9.83,2020-10-01,2020-10-01
201.544052,82.381981,21.5,433.029388,46.114826,48.270283,302.586151,14.916945,36.34547,312.392303,9.9,2020-10-02,2020-10-02
205.639648,84.190071,21.91,448.566528,46.133514,48.931244,300.880157,15.395974,38.517738,316.133698,9.94,2020-10-05,2020-10-05
201.270355,82.80069,21.52,443.808868,45.722439,49.394909,297.786377,15.012752,37.709015,309.367706,10.15,2020-10-06,2020-10-06
205.10202,84.171028,22.190001,450.248596,46.301678,49.927628,302.528351,15.281007,37.991127,307.668854,10.26,2020-10-07,2020-10-07
205.835129,85.198776,22.77,451.423157,47.142498,50.736576,308.108673,15.740875,38.329662,309.64267,10.57,2020-10-08,2020-10-08
210.947296,85.655571,22.24,462.531036,47.469498,49.976952,303.86795,15.549261,38.564754,308.965149,10.76,2020-10-09,2020-10-09
216.411346,86.388321,22.34,464.541656,47.731083,50.756302,305.130554,15.443878,38.658794,308.27771,10.45,2020-10-12,2020-10-12
217.83844,85.798309,21.57,465.34787,46.918282,50.085468,301.284973,15.070234,37.718426,303.259766,10.32,2020-10-13,2020-10-13
215.88353,84.989418,20.93,464.830292,46.824856,48.911514,303.492096,15.281007,37.643192,301.079712,10.37,2020-10-14,2020-10-14
214.710556,84.532661,20.969999,462.391724,46.703411,49.414646,303.424622,15.731295,37.859474,304.948792,10.51,2020-10-15,2020-10-15
214.710556,84.237648,20.959999,466.402863,46.740772,49.759914,304.793243,14.342111,37.821861,304.663971,10.53,2020-10-16,2020-10-16
209.393112,83.362152,20.200001,459.137024,46.357735,48.674744,300.060974,14.380433,37.690212,302.238464,10.82,2020-10-19,2020-10-19
209.813431,84.228119,20.25,463.08847,46.946316,49.128548,297.863464,14.840302,38.11338,301.089478,10.92,2020-10-20,2020-10-20
209.960037,83.999733,20.719999,466.572144,46.703411,48.842457,297.208099,14.380433,39.251232,301.73761,10.58,2020-10-21,2020-10-21
210.048004,85.037003,21.18,479.740356,47.348042,49.01017,292.022766,14.65827,39.382881,288.7164,10.23,2020-10-22,2020-10-22
211.357834,86.407349,21.1,477.928833,47.198559,48.743809,297.2659,14.754075,39.091358,296.670532,10.25,2020-10-23,2020-10-23
205.34639,85.322479,20.52,480.178284,46.52589,47.619179,298.624908,14.533722,38.301456,297.86853,10.03,2020-10-26,2020-10-26
208.444992,85.693634,20.1,487.016266,46.619324,47.382408,291.184296,14.457079,38.000534,296.39563,9.91,2020-10-27,2020-10-27
198.113129,82.95295,19.27,474.484985,44.80687,47.412014,283.030518,13.585248,37.765434,290.101013,9.7,2020-10-28,2020-10-28
200.107147,84.028282,19.74,469.677521,44.862926,47.116051,281.806519,13.843923,38.527153,289.708191,9.74,2020-10-29,2020-10-29
197.907883,82.753113,20.24,470.911713,44.900291,46.928623,279.329529,14.31337,38.254429,285.141937,9.56,2020-10-30,2020-10-30
197.771027,81.811012,21.120001,478.307037,45.423481,47.175247,285.893036,14.926527,39.11018,288.235168,9.65,2020-11-02,2020-11-02
201.778641,84.113937,21.120001,489.205933,46.10548,48.102573,293.78656,15.098977,36.110382,285.770386,9.67,2020-11-03,2020-11-03
211.514221,85.446213,20.530001,508.585052,45.937309,47.619179,304.214966,15.300169,36.195015,296.582092,10.06,2020-11-04,2020-11-04
218.258743,86.236053,21.43,512.357361,46.189564,48.585972,296.273224,14.869044,37.972321,300.313721,9.83,2020-11-05,2020-11-05
218.679031,86.264595,20.93,525.197144,46.198906,48.043385,290.451813,14.581625,37.426899,301.099335,10.15,2020-11-06,2020-11-06
213.469147,91.241585,22.120001,482.726318,49.113785,48.822739,290.374725,17.484539,38.442513,292.114105,10.42,2020-11-09,2020-11-09
206.255447,89.797859,22.92,466.402863,50.431087,50.272911,303.125854,17.542023,39.693203,285.407074,10.41,2020-11-10,2020-11-10
211.670624,90.868706,22.440001,481.740967,50.057384,50.825359,298.74054,16.967192,39.928303,293.213898,10.71,2020-11-11,2020-11-11
210.585617,89.424988,21.799999,484.289032,49.524849,51.062126,295.145538,16.574383,38.818657,291.623108,11.1,2020-11-12,2020-11-12
211.631531,91.365891,23.120001,486.30954,49.935925,52.857586,300.427185,17.245024,39.476917,298.52652,11.4,2020-11-13,2020-11-13
212.335297,93.488449,24.07,478.744995,50.309624,53.942749,301.410278,19.199457,40.765236,290.091156,11.54,2020-11-16,2020-11-16
209.627716,94.272461,24.299999,476.764313,50.15081,54.495209,301.313873,19.247362,41.273033,293.400543,11.72,2020-11-17,2020-11-17
206.864029,93.61274,24.5,452.06012,49.15115,52.048634,299.357422,19.132395,41.705605,293.602142,12.65,2020-11-18,2020-11-18
208.177261,93.46933,25.030001,450.985199,49.636971,52.670139,298.277954,19.601841,42.326248,292.854614,12.29,2020-11-19,2020-11-19
206.187805,92.752235,25.49,448.934814,49.207211,52.265675,295.328644,19.362329,42.627186,285.320862,12.66,2020-11-20,2020-11-20
205.913422,92.627953,26.5,443.948181,49.216553,51.93026,295.396118,20.703611,43.812046,281.553925,12.7,2020-11-23,2020-11-23
209.588501,93.985634,27.200001,437.508362,49.721054,52.058502,298.759827,21.297606,45.213207,275.279022,12.82,2020-11-24,2020-11-24
209.598297,93.890015,27.299999,446.356903,49.450115,51.93026,300.957306,21.173056,45.692795,277.954224,12.64,2020-11-25,2020-11-25
210.931168,94.329834,27.48,451.283783,49.235245,53.380436,296.328827,20.962284,46.463898,281.022827,12.73,2020-11-27,2020-11-27
209.794342,93.717911,26.91,462.809723,48.585541,52.145004,292.678345,19.917999,46.332256,282.448914,12.7,2020-11-30,2020-11-30
211.891571,94.482803,27.68,468.901184,48.99984,53.350784,291.555084,20.308365,46.510921,284.022522,12.69,2020-12-01,2020-12-01
211.068359,94.568855,28.370001,476.654816,49.065754,54.171112,289.29892,20.857758,46.021923,279.793427,12.53,2020-12-02,2020-12-02
209.960907,95.716194,28.24,474.972717,49.696609,54.082161,293.811157,21.272215,46.351059,281.681793,12.6,2020-12-03,2020-12-03
210.078506,97.790939,28.48,472.404694,50.704102,54.428085,297.490784,22.602329,47.629967,281.730957,12.49,2020-12-04,2020-12-04
210.009933,96.959137,28.799999,470.682861,49.894337,52.846729,291.458252,22.004745,47.112762,279.114838,12.53,2020-12-07,2020-12-07
211.695572,96.767906,28.09,471.767731,50.073246,53.508926,292.387787,22.39028,47.122166,276.223236,12.32,2020-12-08,2020-12-08
207.569656,95.993446,28.5,459.226532,50.214485,55.070503,294.101715,22.525223,47.122166,271.335083,12.39,2020-12-09,2020-12-09
206.315231,100.764458,28.790001,466.552185,49.950832,55.287937,288.969757,22.534859,46.266426,271.059692,12.02,2020-12-10,2020-12-10
209.000488,98.479347,28.93,469.18985,50.233311,54.447849,291.041901,22.110765,46.134777,271.079407,11.94,2020-12-11,2020-12-11
209.921722,98.785301,28.65,465.166809,50.157982,53.75602,288.553375,21.378241,45.909084,269.65329,11.85,2020-12-14,2020-12-14
209.853134,99.607552,28.719999,469.000641,50.694687,56.058853,289.047211,22.139683,46.275829,271.738403,12.2,2020-12-15,2020-12-15
214.900238,98.737488,28.790001,455.866089,49.960251,57.571011,292.436249,22.014381,45.438892,271.217102,12.06,2020-12-16,2020-12-16
215.03746,98.680138,28.74,462.986023,50.157982,59.478519,291.148438,22.101128,45.56115,277.393677,12.24,2020-12-17,2020-12-17
214.224045,98.747055,27.799999,464.718689,50.600533,58.460522,293.520721,21.503538,44.940495,272.367798,12.27,2020-12-18,2020-12-18
218.144135,98.421974,27.370001,460.934692,49.724861,58.2332,288.17572,20.992695,44.837055,270.39093,12.26,2020-12-21,2020-12-21
219.467178,97.915253,27.209999,463.244904,49.677773,59.735485,286.926636,20.587883,43.73682,271.374451,12.44,2020-12-22,2020-12-22
216.605499,97.580597,28.26,456.413727,49.979088,60.150593,291.129059,21.127632,44.150581,268.48291,12.51,2020-12-23,2020-12-23
218.300949,97.532799,28.57,456.164734,50.318058,60.368031,290.1026,20.857758,44.479717,270.489227,12.39,2020-12-24,2020-12-24
220.466812,99.760529,29.450001,458.793671,50.995995,61.583687,293.414246,20.790291,43.915489,271.699005,12.32,2020-12-28,2020-12-28
219.672989,100.993912,29.690001,460.914734,50.967751,60.842434,291.448578,20.607157,44.348061,271.453125,11.96,2020-12-29,2020-12-29
217.252319,101.318993,29.809999,459.78952,51.259632,59.41922,293.017242,21.089083,44.784794,270.036835,12.34,2020-12-30,2020-12-30
217.977509,102.28466,30.09,463.822479,51.636269,60.209892,295.060364,21.04089,45.724739,277.482178,12.46,2020-12-31,2020-12-31
213.34201,98.574936,30.629999,469.837067,49.677773,60.516277,285.416107,21.156553,46.930519,271.089264,12.21,2021-01-04,2021-01-04
213.547806,98.90004,31.52,475.71228,49.131668,62.423786,287.188019,22.293894,47.595123,268.089447,12.38,2021-01-05,2021-01-05
208.010651,99.617119,34.25,483.170776,47.568638,66.130074,289.657257,23.52763,49.1427,260.280304,12.38,2021-01-06,2021-01-06
213.930023,98.81398,34.400002,498.227264,47.041351,68.373604,283.305176,23.980639,49.076241,260.880219,12.31,2021-01-07,2021-01-07
215.233475,101.032158,34.630001,510.147003,48.095924,69.065437,279.18988,23.942081,48.800911,263.407867,12.24,2021-01-08,2021-01-08
213.146011,100.009125,35.130001,511.192566,47.267334,68.047462,285.396729,24.086664,48.762928,256.070709,12.21,2021-01-11,2021-01-11
210.637131,98.307236,35.299999,496.673828,47.18259,68.591057,288.107971,25.195091,51.696682,256.906769,12.18,2021-01-12,2021-01-12
212.018982,98.374161,36.689999,499.601471,47.229671,68.798599,289.967102,24.539669,50.538368,261.047455,12.1,2021-01-13,2021-01-13
208.765289,97.351143,37.25,494.821655,46.354004,67.899208,293.414246,25.021597,51.250443,259.768799,11.83,2021-01-14,2021-01-14
208.402679,97.838753,36.759998,501.025452,45.854965,68.215462,291.216187,24.009554,50.927635,264.666809,12.24,2021-01-15,2021-01-15
212.116974,98.039528,36.150002,505.24765,45.67606,68.88755,288.572693,24.501118,50.766232,264.706146,12.03,2021-01-19,2021-01-19
219.859161,100.831383,36.439999,513.672119,45.836132,67.286446,289.308594,24.433651,50.709263,268.050201,12.24,2021-01-20,2021-01-20
220.476624,99.990013,36.880001,510.206696,46.090355,68.334076,287.459167,23.31558,51.250443,268.197632,11.99,2021-01-21,2021-01-21
221.437012,99.349411,37.490002,512.437256,45.65723,68.047462,288.708313,23.52763,50.035172,268.217316,11.72,2021-01-22,2021-01-22
224.945541,98.909592,39,516.649597,45.93029,66.713203,289.860535,22.881847,50.253536,271.974396,11.35,2021-01-25,2021-01-25
227.689606,100.095161,40.720001,505.695679,46.4105,65.151619,283.818359,21.917994,50.073147,272.908752,11.06,2021-01-26,2021-01-26
228.248215,93.574501,43.869999,480.452271,45.694893,62.394138,282.975952,21.021612,48.440125,267.223969,10.79,2021-01-27,2021-01-27
234.157776,93.842216,41.02,494.393463,46.278671,62.769703,283.740936,21.821608,49.123718,265.414246,11.56,2021-01-28,2021-01-28
227.326965,92.561028,41.419998,507.557922,45.337093,60.476746,277.524353,21.407154,46.683662,264.243896,11.43,2021-01-29,2021-01-29
234.863373,94.253349,42.119999,513.303528,45.647816,64.756256,283.043701,21.358959,47.234341,273.68573,11.49,2021-02-01,2021-02-01
234.726212,97.188599,40.080002,516.350769,46.09977,67.533524,290.48996,21.696308,48.174278,277.25592,11.73,2021-02-02,2021-02-02
238.1465,96.58625,40.810001,498.117767,45.920872,68.027702,291.206482,23.305941,48.857868,267.637024,11.97,2021-02-03,2021-02-03
237.176254,99.09124,41.110001,486.90509,46.146851,68.848015,292.281311,23.913166,49.56995,269.722076,12,2021-02-04,2021-02-04
237.362457,101.806618,42.669998,490.489899,46.749474,71.08168,289.318329,24.10594,50.851688,269.348389,11.86,2021-02-05,2021-02-05
237.627075,101.596268,43.25,493.676483,47.003689,71.140976,290.615814,25.050514,52.0005,262.611206,11.89,2021-02-08,2021-02-08
238.901123,101.558006,43.5,487.243622,46.796543,71.951408,294.150146,25.060154,51.848595,262.266998,11.76,2021-02-09,2021-02-09
237.970093,101.223381,45.07,482.842163,46.702389,71.032249,294.004883,25.657743,52.408756,261.637512,12.08,2021-02-10,2021-02-10
239.60672,101.213829,45.549999,491.973694,47.361488,70.617149,290.131714,25.41678,52.1619,260.654022,12,2021-02-11,2021-02-11
240.096756,100.678398,47.799999,505.695679,47.728703,71.822937,287.933655,25.80232,53.177799,259.591736,11.8,2021-02-12,2021-02-12
238.832504,101.491081,47.349998,497.978302,47.333252,73.779846,281.659119,25.962101,53.775936,255.224991,11.8,2021-02-16,2021-02-16
239.873718,100.281258,49.360001,496.365143,47.201424,73.374619,287.759399,26.020205,53.025887,255.283951,11.71,2021-02-17,2021-02-17
239.470963,100.790161,49.709999,486.745728,47.804035,73.690903,288.417786,24.770998,52.788528,258.470551,11.76,2021-02-18,2021-02-18
236.700943,99.253876,50.790001,476.847504,47.18259,73.661247,287.817444,25.293922,53.643021,257.45752,11.64,2021-02-19,2021-02-19
230.355377,97.755981,55.290001,461.332947,47.672215,72.663017,288.495239,26.669014,53.643021,255.421677,11.41,2021-02-22,2021-02-22
229.13739,97.333511,52.950001,456.881805,47.587471,71.635162,289.211792,26.86269,53.168301,244.691376,11.23,2021-02-23,2021-02-23
230.394653,100.223648,51.860001,454.740845,47.747536,74.28392,292.165131,28.479874,53.652508,246.383041,11.41,2021-02-24,2021-02-24
224.933197,99.349884,51.32,449.572632,47.239082,73.236259,292.320099,27.608335,52.854984,252.294052,10.88,2021-02-25,2021-02-25
228.263107,103.728302,53.029999,448.188477,46.128025,71.642876,283.777374,27.027311,51.231453,250.926941,10.51,2021-02-26,2021-02-26
232.742355,102.614502,58.18,457.628632,46.984859,75.977669,285.528656,27.811693000000002,52.873978,243.855377,10.97,2021-03-01,2021-03-01
229.726715,102.931366,59.240002,460.167877,47.173168,74.997894,290.704895,27.250036,52.892967,242.271912,10.88,2021-03-02,2021-03-02
223.528534,101.990379,61.450001,449.064758,47.060188,75.245308,291.016235,27.472767,52.057465,235.220047,10.75,2021-03-03,2021-03-03
222.713226,100.713348,62.599998,439.604675,47.022518,74.028,289.469238,27.676123,50.557362,232.033417,10.73,2021-03-04,2021-03-04
227.496933,101.010986,64.25,444.991943,47.822868,74.423882,292.777313,28.150627,51.829601,238.200119,10.85,2021-03-05,2021-03-05
223.361526,100.847771,67.25,438.001465,48.623215,75.077072,297.359985,28.770384,52.646114,238.819763,11.16,2021-03-08,2021-03-08
229.63829,102.307243,63.009998,446.226715,47.888775,78.065887,290.237885,28.42177,53.576561,244.468842,11.34,2021-03-09,2021-03-09
228.302429,103.488258,65.82,439.236267,48.434887,77.590858,291.891937,29.002794,54.222176,246.312408,11.46,2021-03-10,2021-03-10
232.92897,103.046585,66.970001,458.584564,47.907608,77.996613,291.317902,28.470188,55.579861,254.978333,11.45,2021-03-11,2021-03-11
231.57341,103.517067,71.099998,448.596741,47.812668,78.065887,293.633606,28.092527,55.47543,257.334534,11.51,2021-03-12,2021-03-12
230.650055,104.563652,73.669998,451.177338,48.448776,77.828384,297.476868,28.199045,55.836208,261.731628,11.85,2021-03-15,2021-03-15
233.498734,106.906494,75.809998,444.810516,48.629162,75.928192,297.574158,27.172567,55.04818,266.118774,11.87,2021-03-16,2021-03-16
232.840546,106.061546,74.07,441.004333,48.648155,76.680344,302.1763,27.414661,55.162113,263.939972,11.82,2021-03-17,2021-03-17
226.632507,103.334641,75.949997,444.133026,48.012047,77.22467,306.428131,26.388184,54.677906,263.890717,11.3,2021-03-18,2021-03-18
226.269089,102.105591,77.269997,443.395691,48.23991,77.65023,300.308167,26.194508,54.108242,262.313293,11.26,2021-03-19,2021-03-19
231.809174,103.286621,74.650002,453.010681,48.420288,77.20488,305.717896,26.775532,53.168301,270.229919,11.11,2021-03-22,2021-03-22
233.371002,102.01918,71.68,450.3703,48.790562,75.453133,305.64975,25.826529,51.791622,270.269379,10.92,2021-03-23,2021-03-23
231.288574,100.790161,61.939999,443.754333,48.91399,73.879547,307.488739,26.552811,51.68718,268.613068,11.31,2021-03-24,2021-03-24
228.223801,103.075378,57.75,440.685577,49.388699,73.058113,312.509247,26.533442,52.228363,268.514435,11.89,2021-03-25,2021-03-25
232.290466,105.523849,41.900002,458.391083,50.357105,72.24659,310.397858,27.414661,53.206284,278.580261,12.07,2021-03-26,2021-03-26
231.072464,104.784508,41.23,456.906464,51.126133,71.791336,314.41626,26.823956,52.351791,277.426819,11.51,2021-03-29,2021-03-29
227.742523,105.879112,43.439999,449.832245,50.46154,71.573593,313.958984,26.359135,52.160305,272.33963,11.49,2021-03-30,2021-03-30
231.593063,104.918922,43.459999,454.724426,50.043793,72.286171,314.893005,26.330084,51.595425,273.631134,11.71,2021-03-31,2021-03-31
238.056503,105.024551,43.310001,454.644684,49.853909,72.909653,313.530823,27.211304,52.169876,277.2099,11.5,2021-04-01,2021-04-01
244.657455,106.599243,41.639999,463.701721,50.138741,74.344696,321.713531,26.678696,52.744331,281.084473,11.66,2021-04-05,2021-04-05
