"Date","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted","dn","mavg","up"
2019-04-23,124.099998,125.580002,123.830002,125.440002,24025500,120.385376,115.970562665934,120.0163335,124.062104334067
2019-04-24,125.790001,125.849998,124.519997,125.010002,31257000,119.972694,115.898629995291,120.3815001,124.864370204709
2019-04-25,130.059998,131.369995,128.830002,129.149994,38033900,123.945869,115.234167790992,121.029000066667,126.823832342342
2019-04-26,129.699997,130.520004,129.020004,129.889999,23654900,124.656036,115.050804681623,121.6755002,128.300195718377
2019-04-29,129.899994,130.179993,129.350006,129.770004,16324200,124.540886,115.035566426562,122.276833566667,129.518100706772
2019-04-30,129.809998,130.699997,129.389999,130.600006,24166500,125.337456,115.023653924728,122.851167,130.678680075273
2019-05-01,130.529999,130.649994,127.699997,127.879997,26821700,122.727043,115.309774721893,123.335166766667,131.360558811441
2019-05-02,127.980003,128,125.519997,126.209999,27350200,121.124352,115.694870127994,123.671499983334,131.648129838673
2019-05-03,127.360001,129.429993,127.25,128.899994,24911100,123.70594,116.14963525354,124.131666416667,132.113697579793
2019-05-06,126.389999,128.559998,126.110001,128.149994,24239800,122.986153,116.657782790082,124.52049955,132.383216309919
2019-05-07,126.459999,127.18,124.220001,125.519997,36017700,120.462143,117.294822390829,124.825999583333,132.357176775838
2019-05-08,125.440002,126.370003,124.75,125.510002,28419000,120.452553,118.080427562659,125.146499633333,132.212571704008
2019-05-09,124.290001,125.790001,123.57,125.5,27235800,120.442947,118.725631196584,125.392832966667,132.060034736749
2019-05-10,124.910004,127.93,123.82,127.129997,30915100,122.007278,119.427374634673,125.689166283333,131.950957931994
2019-05-13,124.110001,125.550003,123.040001,123.349998,33944900,118.379593,119.946881937741,125.849832933333,131.752783928926
2019-05-14,123.870003,125.879997,123.699997,124.730003,25266300,119.703972,120.524540373027,126.034999466667,131.545458560307
2019-05-15,124.260002,126.709999,123.699997,126.019997,24722700,121.389679,121.285375675099,126.266832733333,131.248289791568
2019-05-16,126.75,129.380005,126.459999,128.929993,30112200,124.192772,122.096839022593,126.61033275,131.123826477408
2019-05-17,128.309998,130.460007,127.919998,128.070007,25770500,123.364365,122.676348093608,126.914666233333,131.152984373059
2019-05-20,126.519997,127.589996,125.760002,126.220001,23706900,121.582352,123.133049896118,127.068666183333,131.004282470549
2019-05-21,127.43,127.529999,126.580002,126.900002,15293300,122.23735,123.356883968352,127.1713328,130.985781631648
2019-05-22,126.620003,128.240005,126.519997,127.669998,15396500,122.979042,123.5905484019,127.28883285,130.9871172981
2019-05-23,126.199997,126.290001,124.739998,126.18,23603800,121.543808,123.515660308334,127.08649965,130.657338991667
2019-05-24,126.910004,127.419998,125.970001,126.239998,14123400,121.601616,123.573584825617,126.92316615,130.272747474384
2019-05-28,126.980003,128,126.050003,126.160004,23128400,121.524551,123.686582394176,126.771666216667,129.856750039157
2019-05-29,125.379997,125.389999,124.040001,124.940002,22763100,120.349365,123.740102767751,126.499666216667,129.259229665583
2019-05-30,125.260002,125.760002,124.779999,125.730003,16829600,121.110336,123.739469137792,126.333666483333,128.927863828875
2019-05-31,124.230003,124.620003,123.32,123.68,26646800,119.135658,123.39571256143,126.198499933333,129.001287305237
2019-06-03,123.849998,124.370003,119.010002,119.839996,37983600,115.436737,122.439169390584,125.8258335,129.212497609416
2019-06-04,121.279999,123.279999,120.650002,123.160004,29382600,118.634773,121.963934231285,125.563667033333,129.163399835382
2019-06-05,124.949997,125.870003,124.209999,125.830002,24926100,121.206665,121.945537911103,125.5468338,129.148129688897
2019-06-06,126.440002,127.970001,125.599998,127.82,21459000,123.123543,121.959364963996,125.626167033333,129.292969102671
2019-06-07,129.190002,132.25,128.259995,131.399994,33885600,126.571983,121.661462107369,125.9103335,130.159204892632
2019-06-10,132.399994,134.080002,132,132.600006,26477100,127.727943,121.011525521921,126.240333683333,131.469141844746
2019-06-11,133.880005,134.240005,131.279999,132.100006,23913700,127.24633,120.878424939758,126.668333816667,132.458242693575
2019-06-12,131.399994,131.970001,130.710007,131.490005,17092500,126.658722,120.93114658004,126.999334083333,133.067521586627
2019-06-13,131.979996,133,131.559998,132.320007,17200800,127.458229,120.898132682504,127.340167616667,133.782202550829
2019-06-14,132.259995,133.789993,131.639999,132.449997,17821700,127.583389,120.722714127838,127.558667483333,134.394620838829
2019-06-17,132.630005,133.729996,132.529999,132.850006,14517800,127.968735,120.542125814333,127.7696673,134.997208785667
2019-06-18,134.190002,135.240005,133.570007,135.160004,25934500,130.193848,120.382019603783,128.17633425,135.970648896218
2019-06-19,135,135.929993,133.809998,135.690002,23744400,130.704391,120.245386594358,128.583334083333,136.921281572309
2019-06-20,137.449997,137.660004,135.720001,136.949997,33042600,131.918076,120.001916726352,129.048334116667,138.094751506982
2019-06-21,136.580002,137.729996,136.460007,136.970001,36727900,131.937332,120.065367826679,129.614167533334,139.162967239988
2019-06-24,137,138.399994,137,137.779999,20628800,132.71759,120.113243587396,130.173334133333,140.233424679271
2019-06-25,137.25,137.589996,132.729996,133.429993,33327400,128.527405,120.460361687168,130.5656671,140.670972512832
2019-06-26,134.350006,135.740005,133.600006,133.929993,23657700,129.009048,121.173436823213,131.0473338,140.921230776787
2019-06-27,134.139999,134.710007,133.509995,134.149994,16557500,129.220963,121.874866690031,131.482333666667,141.089800643302
2019-06-28,134.570007,134.600006,133.160004,133.960007,30043000,129.037949,122.989955180072,131.984000566667,140.978045953261
2019-07-01,136.630005,136.699997,134.970001,135.679993,22613500,130.694763,125.116378456258,132.7195004,140.322622343742
2019-07-02,136.119995,136.589996,135.339996,136.580002,15237800,131.561691,127.340865084227,133.40983355,139.478802015773
2019-07-03,136.800003,137.740005,136.289993,137.460007,13629300,132.409363,128.992796445306,134.002833566667,139.012870688028
2019-07-05,135.940002,137.330002,135.720001,137.059998,18141100,132.024048,130.457154889679,134.481500266667,138.505845643654
2019-07-08,136.399994,137.100006,135.369995,136.960007,16779700,131.927734,131.072975732311,134.773500583333,138.474025434356
2019-07-09,136,136.970001,135.800003,136.460007,19953100,131.446075,131.288891458646,134.949333966667,138.609776474687
2019-07-10,137.130005,138.580002,137.020004,137.850006,24204400,132.785019,131.524840300227,135.213167333334,138.90149436644
2019-07-11,138.199997,139.220001,137.869995,138.399994,22327900,133.314789,132.056853317419,135.568500283333,139.080147249248
2019-07-12,138.850006,139.130005,138.009995,138.899994,18936800,133.796417,132.465157309013,135.887833433333,139.310509557654
2019-07-15,139.440002,139.539993,138.460007,138.899994,16651500,133.796417,132.875937382168,136.204833516667,139.533729651165
2019-07-16,138.960007,139.050003,136.520004,137.080002,22726100,132.04332,133.392032309907,136.430500316667,139.468968323427
2019-07-17,137.699997,137.929993,136.220001,136.270004,20211000,131.263077,133.607971035417,136.538000016667,139.468028997917
2019-07-18,135.550003,136.619995,134.669998,136.419998,30381800,131.407562,133.700094103567,136.575999983333,139.4519058631
2019-07-19,140.220001,140.669998,136.449997,136.619995,48992400,131.60022,133.698970228473,136.632833116667,139.566696004861
2019-07-22,137.410004,139.190002,137.330002,138.429993,25074900,133.343719,133.675521973463,136.695999666667,139.716477359871
2019-07-23,139.759995,139.990005,138.029999,139.289993,18034600,134.172104,133.594512967702,136.764833066667,139.935153165631
2019-07-24,138.899994,140.740005,138.850006,140.720001,20738300,135.549561,133.720659710418,137.040833516667,140.361007322915
2019-07-25,140.429993,140.610001,139.320007,140.190002,18356900,135.039047,133.98447826692,137.32166695,140.65885563308
2019-07-26,140.369995,141.679993,140.300003,141.339996,19037600,136.14679,134.284311692478,137.67083355,141.057355407523
2019-07-29,141.5,141.509995,139.369995,141.029999,16605900,135.848206,134.854390096213,138.007333083333,141.160276070454
2019-07-30,140.139999,141.220001,139.800003,140.350006,16846500,135.193192,135.089292424214,138.241000066667,141.39270770912
2019-07-31,140.330002,140.490005,135.080002,136.270004,38598800,131.263077,135.25547538433,138.29650035,141.337525315671
2019-08-01,137,140.940002,136.929993,138.059998,40557500,132.98732,135.37163794608,138.37050015,141.36936235392
2019-08-02,138.089996,138.320007,135.259995,136.899994,30791600,131.869919,135.391064820369,138.376666733333,141.362268646298
2019-08-05,133.300003,133.929993,130.779999,132.210007,42749600,127.352219,134.245551068183,138.168166583333,142.090782098484
2019-08-06,133.800003,135.679993,133.210007,134.690002,32696700,129.741135,133.904429175887,138.073999766667,142.243570357447
2019-08-07,133.789993,135.649994,131.830002,135.279999,33414500,130.309448,133.405331468695,137.895832816667,142.386334164639
2019-08-08,136.600006,138.990005,135.929993,138.889999,27496500,133.786804,133.385690545519,137.867832933333,142.349975321148
2019-08-09,138.610001,139.380005,136.460007,137.710007,23466700,132.650162,133.359695614364,137.82633335,142.292971085636
2019-08-12,137.070007,137.860001,135.240005,135.789993,20484300,130.80069,133.210928828767,137.692833433334,142.1747380379
2019-08-13,136.050003,138.800003,135,138.600006,25154600,133.507462,133.206083879165,137.688666766667,142.171249654168
2019-08-14,136.360001,136.919998,133.669998,133.979996,32527300,129.486969,132.953927495681,137.591166666667,142.228405837652
2019-08-15,134.389999,134.580002,132.25,133.679993,28074400,129.197021,132.54991609018,137.471166733334,142.392417376487
2019-08-16,134.880005,136.460007,134.720001,136.130005,24449100,131.564865,132.392837761557,137.36400045,142.335163138443
2019-08-19,137.850006,138.550003,136.889999,138.410004,24355700,133.768387,132.386002014573,137.345667266667,142.305332518761
2019-08-20,138.210007,138.710007,137.240005,137.259995,21170800,132.656982,132.379140463572,137.2773341,142.175527736428
2019-08-21,138.550003,139.490005,138,138.789993,14970300,134.135681,132.433488886152,137.2101672,141.986845513848
2019-08-22,138.660004,139.199997,136.289993,137.779999,18697000,133.159531,132.489194749328,137.096000183334,141.70280561734
2019-08-23,137.190002,138.350006,132.800003,133.389999,38508600,128.916748,132.467262508581,136.78300045,141.09873839142
2019-08-26,134.990005,135.559998,133.899994,135.449997,20312600,130.907654,132.500700169635,136.499667116667,140.498634063699
2019-08-27,136.389999,136.720001,134.660004,135.740005,23102100,131.187943,132.690010042136,136.262167116667,139.834324191198
2019-08-28,134.880005,135.759995,133.550003,135.559998,17393300,131.013962,132.562706200373,136.1460002,139.729294199627
2019-08-29,137.25,138.440002,136.910004,138.119995,20168700,133.488129,132.619511957474,136.105000333334,139.590488709193
2019-08-30,139.149994,139.179993,136.270004,137.860001,23940100,133.236862,132.603925963811,136.152167033334,139.700408102857
2019-09-03,136.610001,137.199997,135.699997,136.039993,18869300,131.47789,133.274010157041,136.352500166667,139.430990176293
2019-09-04,137.300003,137.690002,136.479996,137.630005,17995900,133.014557,133.505805819352,136.489500183334,139.473194547315
2019-09-05,139.110001,140.380005,138.759995,140.050003,26101800,135.353409,133.648438439987,136.76333365,139.878228860014
2019-09-06,140.029999,140.179993,138.199997,139.100006,20824500,134.435287,133.574720958379,136.8245003,140.074279641622
2019-09-09,139.589996,139.75,136.460007,137.520004,25773900,132.908264,133.573831351412,136.827500166667,140.081168981921
2019-09-10,136.800003,136.889999,134.509995,136.080002,28903400,131.516541,133.528617862493,136.804000116667,140.079382370841
2019-09-11,135.910004,136.270004,135.089996,136.119995,24726100,131.555191,133.434988572515,136.721999883334,140.009011194152
2019-09-12,137.850006,138.419998,136.869995,137.520004,27010000,132.908264,133.667397324128,136.8593333,140.051269275873
2019-09-13,137.779999,138.059998,136.570007,137.320007,23363100,132.714981,134.251371687368,137.05000025,139.848628812633
2019-09-16,135.830002,136.699997,135.660004,136.330002,16731400,131.758148,134.30948643095,137.073000083334,139.836513735717
2019-09-17,136.960007,137.520004,136.429993,137.389999,17814200,132.782608,134.296846484962,137.031166583334,139.765486681705
2019-09-18,137.360001,138.669998,136.529999,138.520004,23982100,133.874725,134.295587244119,137.039666483334,139.783745722548
2019-09-19,140.300003,142.369995,140.070007,141.070007,35772100,136.339218,133.952064950764,137.160166666667,140.36826838257
2019-09-20,141.009995,141.649994,138.25,139.440002,39167300,134.763855,133.862433611245,137.26133345,140.660233288755
2019-09-23,139.229996,139.630005,138.440002,139.139999,17139300,134.473923,134.176701158757,137.472500083334,140.76829900791
2019-09-24,140.360001,140.690002,136.880005,137.380005,29773200,132.772949,134.534949252822,137.6398338,140.744718347179
2019-09-25,137.5,139.960007,136.029999,139.360001,21382000,134.686539,134.785529293064,137.777000416667,140.76847154027
2019-09-26,139.440002,140.179993,138.440002,139.539993,17456600,134.860504,135.227219850938,137.998500283334,140.769780715729
2019-09-27,140.149994,140.360001,136.649994,137.729996,22477700,133.111221,135.247594725047,138.019666783334,140.791738841621
2019-09-30,138.050003,139.220001,137.779999,139.029999,17280900,134.367584,135.281113289285,138.065000133334,140.848886977382
2019-10-01,139.660004,140.25,137,137.070007,21466600,132.473343,135.489232425086,138.154667133334,140.820101841581
2019-10-02,136.25,136.369995,133.580002,134.649994,30521700,130.134506,135.026108019047,138.034666933334,141.04322584762
2019-10-03,134.949997,136.75,133.220001,136.279999,24132900,131.709808,134.710731925519,137.819000216667,140.927268507815
2019-10-04,136.75,138.25,136.419998,138.119995,22897700,133.488129,134.693355377388,137.7408335,140.788311622613
2019-10-07,137.139999,138.179993,137.020004,137.119995,15303700,132.521652,134.668187299804,137.717333183334,140.766479066863
2019-10-08,137.080002,137.759995,135.619995,135.669998,25550500,131.1203,134.751251551832,137.743499716667,140.735747881502
2019-10-09,137.460007,138.699997,136.970001,138.240005,19749900,133.604111,134.990068731599,137.850666516667,140.711264301735
2019-10-10,138.490005,139.669998,138.25,139.100006,17654600,134.435287,135.019392412398,137.9208333,140.822274187602
2019-10-11,140.119995,141.029999,139.5,139.679993,25446000,134.995819,135.026449195454,138.058499633334,141.090550071213
2019-10-14,139.690002,140.289993,139.520004,139.550003,13304300,134.870193,135.237089352066,138.236332916667,141.235576481268
2019-10-15,140.059998,141.789993,139.809998,141.570007,19695700,136.822449,135.243108941864,138.433499616667,141.623890291469
2019-10-16,140.789993,140.990005,139.529999,140.410004,20751600,135.701324,135.27196338895,138.5536664,141.83536941105
2019-10-17,140.949997,141.419998,139.020004,139.690002,21460600,135.005463,135.361785231274,138.497332983334,141.632880735393
2019-10-18,139.759995,140,136.559998,137.410004,32273500,132.801941,135.322051214518,138.407833083334,141.493614952149
2019-10-21,138.449997,138.5,137.009995,138.429993,20078200,133.78775,135.277770397322,138.353332783334,141.428895169345
2019-10-22,138.970001,140.009995,136.259995,136.369995,27431000,131.796814,135.219185440101,138.314832333334,141.410479226566
2019-10-23,136.880005,137.449997,135.610001,137.240005,29844600,132.637634,135.06358459175,138.2306656,141.397746608251
2019-10-24,139.389999,140.419998,138.669998,139.940002,37029300,135.247101,135.054479526809,138.245165766667,141.435852006525
2019-10-25,139.339996,141.139999,139.199997,140.729996,25959700,136.010605,135.029876392799,138.350665783334,141.671455173868
2019-10-28,144.399994,145.669998,143.509995,144.190002,35280100,139.354538,134.381855440776,138.639665716667,142.897475992558
2019-10-29,144.080002,144.5,142.649994,142.830002,20589500,138.040207,134.189695281929,138.900665533334,143.611635784738
2019-10-30,143.520004,145,142.789993,144.610001,18496600,139.760483,134.510541028108,139.363998916667,144.217456805226
2019-10-31,144.899994,144.929993,142.990005,143.369995,24605100,138.562057,134.921916160339,139.781332133334,144.640748106328
2019-11-01,144.259995,144.419998,142.970001,143.720001,33128400,138.90033,135.050508959565,140.086665583334,145.122822207102
2019-11-04,144.830002,145,144.160004,144.550003,16912000,139.702484,135.201639820444,140.443165833334,145.684691846223
2019-11-05,144.970001,145.020004,143.910004,144.460007,18250200,139.615509,135.681930470306,140.84883295,146.015735429694
2019-11-06,144.369995,144.520004,143.199997,144.059998,16575800,139.228958,135.991170158713,141.146666216667,146.302162274621
2019-11-07,143.839996,144.880005,143.770004,144.259995,17786700,139.422226,136.179331214312,141.41149955,146.643667885688
2019-11-08,143.979996,145.990005,143.759995,145.960007,16732700,141.065216,136.222347552201,141.669833133334,147.117318714466
2019-11-11,145.339996,146.419998,144.729996,146.110001,14362600,141.21019,136.316191762855,141.968166383334,147.620141003812
2019-11-12,146.279999,147.570007,146.059998,147.070007,18641600,142.138016,136.235235028003,142.260333283334,148.285431538664
2019-11-13,146.740005,147.460007,146.279999,147.309998,16919200,142.369919,136.301558076834,142.59566655,148.889775023166
2019-11-14,147.020004,148.410004,147,148.059998,19729800,143.094788,136.414024283161,142.984666516667,149.555308750173
2019-11-15,148.929993,149.990005,148.270004,149.970001,23485700,144.94075,136.837271901062,143.55566665,150.274061398938
2019-11-18,150.070007,150.550003,148.979996,150.339996,21534000,145.29834,137.395849544224,144.1545001,150.913150655776
2019-11-19,150.880005,151.330002,150.199997,150.389999,23935700,145.346649,138.202758221271,144.809166983334,151.415575745397
2019-11-20,150.309998,150.839996,148.460007,149.619995,25696800,145.094498,139.646075500714,145.452833566667,151.25959163262
2019-11-21,149.399994,149.800003,148.5,149.479996,18576100,144.95874,140.544411105884,145.93200025,151.319589394116
2019-11-22,150.070007,150.300003,148.820007,149.589996,15901800,145.065445,141.432082779055,146.39266715,151.353251520945
2019-11-25,150,151.350006,149.919998,151.229996,22420900,146.655838,141.477471461252,146.711500566667,151.945529672082
2019-11-26,151.360001,152.419998,151.320007,152.029999,24620100,147.431641,141.682647885012,147.141334033334,152.600020181656
2019-11-27,152.330002,152.5,151.520004,152.320007,15184400,147.712875,141.857465656127,147.540334316667,153.223202977207
2019-11-29,152.100006,152.300003,151.279999,151.380005,11977300,146.801285,142.260094054899,147.93483455,153.609575045102
2019-12-02,151.809998,151.830002,148.320007,149.550003,27418400,145.026657,142.858579512084,148.244668083334,153.630756654583
2019-12-03,147.490005,149.429993,146.649994,149.309998,24066000,144.7939,143.323936157382,148.439334383334,153.554732609285
2019-12-04,150.139999,150.179993,149.199997,149.850006,17574700,145.317566,143.900533975283,148.703334066667,153.506134158051
2019-12-05,150.050003,150.320007,149.479996,149.929993,17869100,145.395126,144.708693162714,149.002500683334,153.296308203953
2019-12-06,150.990005,151.869995,150.270004,151.75,16403500,147.160126,145.533276969523,149.352167266667,153.171057563811
2019-12-09,151.070007,152.210007,150.910004,151.360001,16687400,146.781906,146.24127160971,149.665000683334,153.088729756957
2019-12-10,151.289993,151.889999,150.759995,151.130005,16476100,146.558853,146.962539547585,149.940334083334,152.918128619082
2019-12-11,151.539993,151.869995,150.330002,151.699997,18856600,147.111572,147.478044347932,150.160333783334,152.842623218735
2019-12-12,151.649994,153.440002,151.020004,153.240005,24612100,148.605042,147.97445906795,150.4378339,152.90120873205
2019-12-13,153,154.889999,152.830002,154.529999,23845400,149.856003,148.111297747401,150.750833866667,153.390369985933
2019-12-16,155.110001,155.899994,154.820007,155.529999,24144200,150.825775,147.795282403836,151.051167033334,154.307051662831
2019-12-17,155.449997,155.710007,154.449997,154.690002,25425600,150.011139,147.674258852273,151.300833883333,154.927408914394
2019-12-18,154.300003,155.479996,154.179993,154.369995,24129200,149.700821,147.606386476385,151.502666983334,155.398947490282
2019-12-19,154,155.770004,153.75,155.710007,24958900,151.000336,147.682285765326,151.774500533334,155.866715301341
2019-12-20,157.350006,158.490005,156.289993,157.410004,53477500,152.648911,147.583358592241,152.181333916667,156.779309241093
2019-12-23,158.119995,158.119995,157.270004,157.410004,17718200,152.648911,147.582319097083,152.582833866667,157.583348636251
2019-12-24,157.479996,157.710007,157.119995,157.380005,8989200,152.619812,147.56261490754,152.911333983333,158.260053059127
2019-12-26,157.559998,158.729996,157.399994,158.669998,14520600,153.870789,147.419275118122,153.228500383334,159.037725648545
2019-12-27,159.449997,159.550003,158.220001,158.960007,18412800,154.152039,147.284041438169,153.568333716667,159.852625995165
2019-12-30,158.990005,159.020004,156.729996,157.589996,16348400,152.823486,147.39924021892,153.874666866667,160.350093514413
2019-12-31,156.770004,157.770004,156.449997,157.699997,18369400,152.930115,147.874858800254,154.244999966667,160.61514113308
2020-01-02,158.779999,160.729996,158.330002,160.619995,22622100,155.761795,148.574110158022,154.8165001,161.058890041979
2020-01-03,158.320007,159.949997,158.059998,158.619995,21116200,153.822296,149.249643365694,155.273166666667,161.29668996764
2020-01-06,157.080002,159.100006,156.509995,159.029999,20813700,154.219879,150.069651962349,155.6883334,161.307014837651
2020-01-07,159.320007,159.669998,157.320007,157.580002,21634100,152.813751,150.695517473918,156.0330002,161.370482926083
2020-01-08,158.929993,160.800003,157.949997,160.089996,27746500,155.247849,151.313434004738,156.438999933333,161.564565861929
2020-01-09,161.839996,162.220001,161.029999,162.089996,21385000,157.187347,151.914696225112,156.964999883334,162.015303541555
2020-01-10,162.820007,163.220001,161.179993,161.339996,20725900,156.460022,152.714674556976,157.495666483334,162.276658409691
2020-01-13,161.759995,163.309998,161.259995,163.279999,21626500,158.341339,153.282894957426,157.998166166667,162.713437375907
2020-01-14,163.389999,163.600006,161.720001,162.130005,23477400,157.226151,153.676188850803,158.418166366667,163.160143882531
2020-01-15,162.619995,163.940002,162.570007,163.179993,21417900,158.2444,153.838438851384,158.808833066667,163.77922728195
2020-01-16,164.350006,166.240005,164.029999,166.169998,23865400,161.143921,153.902213276916,159.335333,164.768452723084
2020-01-17,167.419998,167.470001,165.429993,167.100006,34371700,162.045822,154.061994602676,159.934833266667,165.807671930658
2020-01-21,166.679993,168.190002,166.429993,166.5,29517200,161.463974,154.333374959278,160.532999666667,166.732624374055
2020-01-22,167.399994,167.490005,165.679993,165.699997,24138800,160.688171,154.473381184606,160.977666216667,167.481951248727
2020-01-23,166.190002,166.800003,165.270004,166.720001,19680800,161.677322,154.712988045084,161.410832966667,168.10867788825
2020-01-24,167.509995,167.529999,164.449997,165.039993,24918100,160.048111,155.146086842532,161.824332666667,168.502578490802
2020-01-27,161.149994,163.380005,160.199997,162.279999,32078100,157.371597,155.53294409919,162.008666216667,168.484388334143
2020-01-28,163.779999,165.759995,163.070007,165.460007,24899900,160.455429,155.883415627078,162.30133285,168.719250072923
2020-01-29,167.839996,168.75,165.690002,168.039993,34754500,162.957367,156.341144174012,162.7869995,169.232854825989
2020-01-30,174.050003,174.050003,170.789993,172.779999,51597500,167.554001,156.320534066258,163.548666116667,170.776798167076
2020-01-31,172.210007,172.399994,169.580002,170.229996,36142700,165.081131,156.427199034305,164.090832766667,171.754466499029
2020-02-03,170.429993,174.5,170.399994,174.380005,30107000,169.105606,156.586945650125,164.80166625,173.016386849875
2020-02-04,177.139999,180.639999,176.309998,180.119995,36433300,174.671982,156.099425420344,165.842166116667,175.584906812989
2020-02-05,184.029999,184.199997,178.410004,179.899994,39186300,174.458618,155.881791725889,166.97449925,178.067206774111
2020-02-06,180.970001,183.820007,180.059998,183.630005,27751400,178.075836,155.661060700163,168.118999483333,180.576938266504
2020-02-07,182.850006,185.630005,182.479996,183.889999,33529100,178.327972,155.349523933364,169.22999955,183.110475166636
2020-02-10,183.580002,188.839996,183.25,188.699997,35844300,182.992447,155.041904125356,170.480832933333,185.919761741311
2020-02-11,190.649994,190.699997,183.5,184.440002,53159900,178.861328,155.231248380069,171.660666383333,188.090084386597
2020-02-12,185.580002,185.850006,181.850006,184.710007,47062900,179.123169,156.024404343549,172.743333166667,189.462261989784
2020-02-13,183.080002,186.229996,182.869995,183.710007,35295800,178.153427,156.955859441777,173.7953331,190.634806758223
2020-02-14,183.25,185.410004,182.649994,185.350006,23149500,179.743805,157.747114771278,174.744833133333,191.742551495389
2020-02-18,185.610001,187.699997,185.5,187.229996,27792200,181.56694,158.404746989358,175.751999683333,193.099252377309
2020-02-19,188.059998,188.179993,186.470001,187.279999,29997500,182.111496,159.205427973866,176.76549965,194.325571326135
2020-02-20,186.949997,187.25,181.100006,184.419998,36862400,179.330414,160.50561643799,177.663833133333,194.822049828677
2020-02-21,183.169998,183.5,177.25,178.589996,48572600,173.661331,161.984888285801,178.339666266667,194.694444247532
2020-02-24,167.770004,174.550003,163.229996,170.889999,68311100,166.173828,162.701304480594,178.533833083333,194.366361686073
2020-02-25,174.199997,174.839996,167.649994,168.070007,68073300,163.431656,164.490620472717,178.945499683333,193.40037889395
2020-02-26,169.710007,173.259995,168.210007,170.169998,56206100,165.473663,165.725765739666,179.2346662,192.743566660334
2020-02-27,163.320007,167.029999,157.979996,158.179993,93174900,153.814606,164.062420252676,178.913166083333,193.763911913991
2020-02-28,152.410004,163.710007,152,162.009995,97012700,157.538925,161.275865636557,178.2481662,195.220466763443
2020-03-02,165.309998,172.919998,162.309998,172.789993,71030800,168.021393,161.07201688878,178.178332816667,195.284648744554
2020-03-03,173.800003,175,162.259995,164.509995,71677000,159.969894,160.252143497913,177.886499333333,195.520855168754
2020-03-04,168.490005,170.699997,165.619995,170.550003,49814400,165.84317,159.337472954365,177.38316605,195.428859145636
2020-03-05,166.050003,170.869995,165.690002,166.270004,47817300,161.681305,158.266069073452,176.721832816667,195.177596559882
2020-03-06,162.610001,163.110001,156,161.570007,72821100,157.111038,156.027763430344,175.60799945,195.188235469656
2020-03-09,151,157.75,150,150.619995,70419300,146.463226,152.513988252803,174.047499366667,195.581010480531
2020-03-10,158.160004,161.029999,152.580002,160.919998,65354400,156.478989,150.870249639145,172.6098328,194.349415960856
2020-03-11,157.130005,157.699997,151.149994,153.630005,56371600,149.390167,148.794477233036,171.007166083333,193.219854933631
2020-03-12,145.300003,153.470001,138.580002,139.059998,93226400,135.22226,144.661065737527,168.985499116667,193.309932495807
2020-03-13,147.5,161.910004,140.729996,158.830002,92727400,154.44664,143.345472640504,167.46316585,191.580859059496
2020-03-16,140,149.350006,135,135.419998,87905900,131.682693,139.629953497853,165.235832516667,190.841711535481
2020-03-17,140,147.5,135,146.570007,81059800,142.525009,137.707233335869,163.046499416667,188.385765497464
2020-03-18,138,146,135.020004,140.399994,81593200,136.525269,136.121993903682,160.704666166667,185.287338429652
2020-03-19,142.770004,150.149994,139,142.710007,85922700,138.771545,135.59737399479,158.68949945,181.78162490521
2020-03-20,146,147.100006,135.860001,137.350006,84866200,133.559464,134.398018960531,156.7056664,179.013313839469
2020-03-23,137.009995,140.570007,132.520004,135.979996,78975200,132.227264,131.885454176862,155.04566655,178.205878923138
2020-03-24,143.75,149.600006,141.270004,148.339996,82516700,144.246155,131.499689525729,153.856500033333,176.213310540938
2020-03-25,148.910004,154.330002,144.440002,146.919998,75638200,142.865311,131.665024474631,152.7573334,173.84964232537
2020-03-26,148.399994,156.660004,148.369995,156.110001,64568100,151.801727,131.635794357558,152.3898336,173.143872842442
2020-03-27,151.75,154.889999,149.199997,149.699997,57042300,145.568619,131.473624160166,151.991000116667,172.508376073168
2020-03-30,152.440002,160.600006,150.009995,160.229996,63420300,155.808044,132.288855758015,151.371333583333,170.453811408652
2020-03-31,159.399994,164.779999,156.559998,157.710007,77927200,153.35759,132.911833678297,150.99266715,169.073500621704
2020-04-01,153,157.75,150.820007,152.110001,57969900,147.912125,134.057340984822,150.222834033333,166.388327081845
2020-04-02,151.860001,155.479996,150.360001,155.259995,49630700,150.975159,135.337770598966,149.527333883333,163.716897167701
2020-04-03,155.100006,157.380005,152.190002,153.830002,41243300,149.584656,135.711725758822,149.2393339,162.766942041178
2020-04-06,160.320007,166.5,157.580002,165.270004,67111700,160.708923,134.993403996679,149.755667416667,164.517930836655
2020-04-07,169.589996,170,163.259995,163.490005,62769000,158.978058,134.210719077559,150.126000766667,166.041282455775
2020-04-08,165.669998,166.669998,163.5,165.130005,48318200,160.572784,133.535648009588,150.673000883333,167.810353757078
2020-04-09,166.360001,167.369995,163.330002,165.139999,51385100,160.58252,133.807727484623,151.751834133333,169.695940782044
2020-04-13,164.350006,165.570007,162.300003,165.509995,41905300,160.942307,133.513988283891,152.283667516667,171.053346749443
2020-04-14,169,173.75,168,173.699997,52874300,168.906265,134.183638065165,153.878334066667,173.573030068169
2020-04-15,171.199997,173.570007,169.240005,171.880005,40940800,167.13649,134.84265076966,155.305334233333,175.768017697007
