"Date","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted","dn","mavg","up"
2018-12-18,41.345001,41.8825,41.0975,41.517502,135366000,40.010605,40.5642523835593,43.5287086333334,46.4931648831074
2018-12-19,41.5,41.862499,39.772499,40.2225,196189200,38.762604,40.3976854131444,43.2198752666667,46.042065120189
2018-12-20,40.099998,40.5275,38.825001,39.2075,259092000,37.784439,39.788455056498,42.9710419833334,46.1536289101687
2018-12-21,39.215,39.540001,37.407501,37.682499,382978400,36.314793,38.9402084708174,42.6582086333334,46.3762087958493
2018-12-24,37.037498,37.887501,36.647499,36.7075,148676800,35.375175,37.9223153932043,42.3414586,46.7606018067957
2018-12-26,37.075001,39.307499,36.68,39.2925,234330000,37.866352,37.3890317405717,42.0968336333333,46.804635526095
2018-12-27,38.959999,39.192501,37.517502,39.037498,212468400,37.620602,36.949821294338,41.8597502666667,46.7696792389954
2018-12-28,39.375,39.630001,38.637501,39.057499,169165600,37.639877,36.7174207926848,41.5770003333333,46.4365798739819
2018-12-31,39.6325,39.84,39.119999,39.435001,140014000,38.003681,36.6254613165003,41.3000419833333,45.9746226501664
2019-01-02,38.7225,39.712502,38.557499,39.48,148158800,38.047047,36.5417785157732,41.0294586666667,45.5171388175602
2019-01-03,35.994999,36.43,35.5,35.547501,365248800,34.257275,36.0792581896211,40.5250419333333,44.9708256770456
2019-01-04,36.1325,37.137501,35.950001,37.064999,234428400,35.719692,35.8059776795849,40.1302919166667,44.4546061537485
2019-01-07,37.174999,37.2075,36.474998,36.982498,219111200,35.640198,35.5254006795573,39.8083751833333,44.0913496871094
2019-01-08,37.389999,37.955002,37.130001,37.6875,164101200,36.319611,35.3731248802902,39.5575835166667,43.7420421530432
2019-01-09,37.822498,38.6325,37.407501,38.327499,180396400,36.936375,35.2857733089863,39.3677918333333,43.4498103576804
2019-01-10,38.125,38.4925,37.715,38.450001,143122800,37.054436,35.2838542778169,39.1645002,43.0451461221832
2019-01-11,38.220001,38.424999,37.877499,38.072498,108092800,36.690624,35.3602989712098,38.9455834166667,42.5308678621235
2019-01-14,37.712502,37.817501,37.305,37.5,129756800,36.138901,35.5109769538867,38.6848334,41.8586898461133
2019-01-15,37.567501,38.3475,37.512501,38.267502,114843600,36.878559,35.6297302907276,38.5042918,41.3788533092724
2019-01-16,38.27,38.970001,38.25,38.735001,122278800,37.329098,35.7877432665439,38.3742918,40.9608403334561
2019-01-17,38.549999,39.415001,38.314999,38.965,119284800,37.550739,36.0706483823583,38.2442501,40.4178518176417
2019-01-18,39.375,39.470001,38.994999,39.205002,135004000,37.782036,36.2331350062345,38.1744585,40.1157819937655
2019-01-22,39.102501,39.182499,38.154999,38.325001,121576000,36.933968,36.2751812255075,38.1261668,39.9771523744925
2019-01-23,38.537498,38.785,37.924999,38.48,92522400,37.08334,36.281038576466,38.1355001,39.989961623534
2019-01-24,38.5275,38.619999,37.935001,38.174999,101766000,36.789413,36.4032690638109,38.1936250833333,39.9839811028558
2019-01-25,38.869999,39.532501,38.580002,39.439999,134142000,38.008495,36.3916605359888,38.2315001333333,40.0713397306779
2019-01-28,38.947498,39.0825,38.415001,39.075001,104768400,37.65675,36.3910687679366,38.24525015,40.0994315320634
2019-01-29,39.0625,39.532501,38.5275,38.669998,166348800,37.266449,36.3976743449241,38.23533345,40.0729925550759
2019-01-30,40.8125,41.537498,40.057499,41.3125,244439200,39.813034,36.1782383787706,38.3105417333333,40.4428450878961
2019-01-31,41.5275,42.25,41.139999,41.610001,162958400,40.099743,35.8692444413818,38.43137505,40.9935056586183
2019-02-01,41.740002,42.244999,41.482498,41.630001,130672400,40.119015,36.0644162057278,38.729375,41.3943337942722
2019-02-04,41.852501,42.915001,41.82,42.8125,125982000,41.258591,36.0488161840673,39.0192916666667,41.9897671492661
2019-02-05,43.215,43.77,43.087502,43.544998,144406400,41.964508,35.9659455664543,39.3482500666667,42.7305545668791
2019-02-06,43.662498,43.892502,43.212502,43.560001,112958400,41.978958,35.9040099560362,39.6464584333334,43.3889069106305
2019-02-07,43.099998,43.485001,42.584999,42.735001,126966800,41.183903,35.9535442402112,39.88708345,43.8206226597889
2019-02-08,42.247501,42.665001,42.105,42.602501,95280000,41.232288,36.0917422343509,40.0990001333334,44.1062580323158
2019-02-11,42.762501,42.802502,42.3125,42.357498,83973600,40.995171,36.2883530983513,40.3172918666667,44.3462306349821
2019-02-12,42.525002,42.75,42.424999,42.7225,89134000,41.348434,36.6344406749645,40.5718751666667,44.5093096583689
2019-02-13,42.8475,43.119999,42.48,42.544998,89960800,41.176636,36.942325566486,40.8055000666667,44.6686745668473
2019-02-14,42.427502,42.814999,42.345001,42.700001,87342800,41.326653,37.1963815946004,41.0039167166667,44.811451838733
2019-02-15,42.8125,42.924999,42.4375,42.605,98507200,41.234715,37.4481030279931,41.1917917,44.9354803720069
2019-02-19,42.427502,42.860001,42.372501,42.732498,75891200,41.358109,37.6822512422248,41.363375,45.0444987577752
2019-02-20,42.797501,43.330002,42.747501,43.0075,104457600,41.624268,38.0761607895042,41.5870834,45.0980060104958
2019-02-21,42.950001,43.092499,42.575001,42.764999,68998800,41.389568,38.5835880629484,41.8077917333334,45.0319954037183
2019-02-22,42.895,43.25,42.845001,43.2425,75652800,41.851704,39.2302961661721,42.0512501,44.872204033828
2019-02-25,43.540001,43.967499,43.487499,43.557499,87493600,42.156578,39.699334900708,42.27558335,44.851831799292
2019-02-26,43.427502,43.825001,43.2925,43.5825,68280800,42.180782,40.410561924044,42.5110416666667,44.6115214092894
2019-02-27,43.302502,43.75,43.182499,43.717499,111341600,42.311428,41.3942996103297,42.74304165,44.0917836896703
2019-02-28,43.580002,43.727501,43.23,43.287498,112861600,41.895264,41.7606784878817,42.86533335,43.9699882121183
2019-03-01,43.57,43.787498,43.2225,43.7425,103544800,42.335629,41.9614693308995,42.9612083166667,43.9609473024339
2019-03-04,43.922501,44.4375,43.4925,43.962502,109744800,42.548557,42.1336901112227,43.07012505,44.0065599887773
2019-03-05,43.985001,44,43.634998,43.8825,78949600,42.471123,42.1790898494169,43.1362916666667,44.0934934839164
2019-03-06,43.6675,43.872501,43.485001,43.630001,83241600,42.226749,42.1717242501653,43.1460417166667,44.1203591831681
2019-03-07,43.467499,43.610001,43.005001,43.125,99185600,41.737995,42.1730659784647,43.130625,44.0881840215354
2019-03-08,42.580002,43.267502,42.375,43.227501,95997600,41.837196,42.174988442283,43.1317083666667,44.0884282910504
2019-03-11,43.872501,44.779999,43.837502,44.724998,128044000,43.28653,42.167694236837,43.2312083166667,44.2947223964964
2019-03-12,45,45.6675,44.842499,45.227501,129870400,43.772865,42.0433363055479,43.3689583166667,44.6945803277855
2019-03-13,45.5625,45.825001,45.23,45.427502,124130000,43.966434,41.9403512361413,43.5120417166667,45.083732197192
2019-03-14,45.974998,46.025002,45.639999,45.932499,94318000,44.455196,41.8387516624946,43.6695834333334,45.5004152041721
2019-03-15,46.212502,46.8325,45.935001,46.529999,156171600,45.033478,41.7358237786737,43.8602084166667,45.9845930546596
2019-03-18,46.450001,47.0975,46.447498,47.005001,104879200,45.493206,41.6543907069353,44.06991675,46.4854427930647
2019-03-19,47.087502,47.247501,46.48,46.6325,126585600,45.132683,41.68038611078,44.2765001,46.87261408922
2019-03-20,46.557499,47.372501,46.182499,47.040001,124140800,45.527073,41.7077010593132,44.4683334,47.2289657406868
2019-03-21,47.505001,49.0825,47.452499,48.772499,204136800,47.20385,41.6026113022774,44.7495833833334,47.8965554643894
2019-03-22,48.834999,49.422501,47.695,47.762501,169630800,46.226337,41.601184911912,45.0086250666667,48.4160652214214
2019-03-25,47.877499,47.994999,46.650002,47.185001,175381200,45.667419,41.703017619477,45.1889168166667,48.6748160138564
2019-03-26,47.915001,48.220001,46.145,46.697498,199202000,45.195587,41.8720656785099,45.3616251166667,48.8511845548235
2019-03-27,47.1875,47.439999,46.637501,47.1175,119393600,45.602081,42.0765410917954,45.53737515,48.9982092082046
2019-03-28,47.237499,47.389999,46.8825,47.18,83121600,45.662579,42.3392648122094,45.7241668166667,49.109068821124
2019-03-29,47.4575,47.52,47.134998,47.487499,94256000,45.960178,42.6054653737958,45.9140001333334,49.2225348928709
2019-04-01,47.91,47.919998,47.095001,47.810001,111448000,46.272305,42.8362412240434,46.0962084333334,49.3561756426233
2019-04-02,47.772499,48.615002,47.762501,48.505001,91062800,46.944954,43.0977362622672,46.3189585333334,49.5401808043995
2019-04-03,48.3125,49.125,48.287498,48.837502,93087200,47.266777,43.4288008223307,46.5733334833334,49.717866144336
2019-04-04,48.697498,49.092499,48.285,48.922501,76457200,47.349033,43.9627814782483,46.84933345,49.7358854217517
2019-04-05,49.112499,49.275002,48.982498,49.25,74106400,47.665997,44.7121049121751,47.1599584,49.607811887825
2019-04-08,49.105,50.057499,49.084999,50.025002,103526800,48.416065,45.0666832095404,47.4237084166667,49.780733623793
2019-04-09,50.080002,50.712502,49.807499,49.875,143072800,48.270889,45.2524599775979,47.6680001,50.0835402224021
2019-04-10,49.669998,50.185001,49.544998,50.154999,86781200,48.541885,45.4950612158732,47.8913750166667,50.2876888174602
2019-04-11,50.212502,50.25,49.610001,49.737499,83603200,48.137817,45.7373458880152,48.0913750166667,50.4454041453182
2019-04-12,49.799999,50.035,49.052502,49.717499,111042800,48.118454,45.9375098480817,48.2498333666667,50.5621568852516
2019-04-15,49.645,49.962502,49.502499,49.807499,70146400,48.20557,46.0876102097685,48.3952083833334,50.7028065568982
2019-04-16,49.865002,50.342499,49.639999,49.8125,102785600,48.210411,46.2763303780718,48.5524583333334,50.828586288595
2019-04-17,49.884998,50.845001,49.6525,50.782501,115627200,49.149204,46.4530578249234,48.7305416833334,51.0080255417433
2019-04-18,50.779999,51.037498,50.630001,50.965,96783200,49.325832,46.3966465351645,48.8526250333334,51.3086035315022
2019-04-22,50.7075,51.235001,50.584999,51.1325,77758000,49.487942,46.3784203712211,48.9871666666667,51.5959129621123
2019-04-23,51.107498,51.9375,50.974998,51.869999,93292000,50.201725,46.4839835702062,49.2030415833334,51.9220995964605
2019-04-24,51.84,52.119999,51.762501,51.790001,70162400,50.124302,46.6809411736835,49.4465416166667,52.2121420596499
2019-04-25,51.7075,51.939999,51.279999,51.32,74172800,49.669418,46.9911520341613,49.66895825,52.3467644658388
2019-04-26,51.224998,51.25,50.529999,51.075001,74596400,49.432293,47.3918031463972,49.8589999333334,52.3261967202695
2019-04-29,51.099998,51.4925,50.965,51.1525,88818800,49.507301,47.7975423824392,50.0501249833333,52.3027075842275
2019-04-30,50.764999,50.849998,49.7775,50.1675,186139600,48.553989,48.2283957910218,50.1829582833333,52.1375207756449
2019-05-01,52.470001,53.827499,52.307499,52.630001,259309200,50.937283,48.3184382270004,50.4143332,52.5102281729996
2019-05-02,52.459999,53.162498,52.032501,52.287498,127985200,50.605801,48.4652532091984,50.6015414833333,52.7378297574683
2019-05-03,52.7225,52.959999,52.557499,52.9375,83569600,51.234894,48.634090883141,50.8041247833334,52.9741586835257
2019-05-06,51.072498,52.209999,50.875,52.119999,129772400,50.443684,48.8631411734553,50.9324164166667,53.0016916598781
2019-05-07,51.470001,51.855,50.2075,50.715,155054800,49.083878,48.9989308966694,50.9925830833333,52.9862352699973
2019-05-08,50.474998,51.334999,50.4375,50.724998,105358000,49.093555,49.0714479355147,51.0276246833333,52.983801431152
2019-05-09,50.099998,50.419998,49.165001,50.18,139634400,48.56609,49.0650159525837,51.0256247,52.9862334474163
2019-05-10,49.355,49.712502,48.192501,49.294998,164834800,47.89328,48.9033407979839,50.9856663833333,53.0679919686828
2019-05-13,46.927502,47.369999,45.712502,46.43,229722400,45.109749,48.0247601527782,50.8307913833333,53.6368226138885
2019-05-14,46.602501,47.424999,46.352501,47.165001,146118800,45.823845,47.4468453547719,50.6919580666667,53.9370707785614
2019-05-15,46.567501,47.9375,46.505001,47.73,106178800,46.372776,47.0251320103812,50.56491645,54.1047008896189
2019-05-16,47.477501,48.1175,47.209999,47.52,132125600,46.168751,46.6578561739958,50.4243747333334,54.1908932926709
2019-05-17,46.732498,47.724998,46.689999,47.25,131516400,45.906425,46.2336639388931,50.2415830333333,54.2495021277736
2019-05-20,45.880001,46.087502,45.07,45.772499,154449200,44.470936,45.5139737228947,49.9745413833333,54.435109043772
2019-05-21,46.305,47,46.174999,46.650002,113459200,45.323494,45.1003483832443,49.7252497833333,54.3501511834224
2019-05-22,46.165001,46.427502,45.637501,45.695,118994400,44.395634,44.6317902692982,49.42670815,54.2216260307018
2019-05-23,44.950001,45.134998,44.452499,44.915001,146118800,43.637825,44.0042713491622,49.0927498166667,54.1812282841712
2019-05-24,45.049999,45.535,44.654999,44.7425,94858800,43.470234,43.4806951774446,48.7940414666667,54.1073877558888
2019-05-28,44.73,45.147499,44.477501,44.557499,111792800,43.290489,42.9967957043372,48.4702497833333,53.9437038623294
2019-05-29,44.105,44.837502,44,44.345001,113924800,43.084034,42.4940418535379,48.1767082,53.8593745464621
2019-05-30,44.487499,44.807499,44.1675,44.575001,84873600,43.307499,42.3009553178522,47.7564582166667,53.2119611154812
2019-05-31,44.057499,44.497501,43.747501,43.767502,108174400,42.522949,42.1004697045743,47.3319583333333,52.5634469620924
2019-06-03,43.900002,44.48,42.567501,43.325001,161584400,42.093037,42.0188733596803,46.8639167333333,51.7089601069864
2019-06-04,43.860001,44.9575,43.630001,44.91,123872000,43.632969,42.1062416197944,46.5021251166667,50.8980086135389
2019-06-05,46.07,46.247501,45.285,45.634998,119093600,44.337353,42.3354549843622,46.2419584333333,50.1484618823045
2019-06-06,45.77,46.3675,45.537498,46.305,90105200,44.988293,42.7136576775456,46.00383345,49.2940092224544
2019-06-07,46.627499,47.98,46.442501,47.537498,122737600,46.185745,43.0392932514393,45.8737501166667,48.7082069818941
2019-06-10,47.952499,48.842499,47.904999,48.145,104883600,46.775974,43.1586897942838,45.8352917333333,48.5118936723829
2019-06-11,48.715,49,48.400002,48.702499,107731600,47.317627,43.0008540557803,45.9451250666667,48.8893960775531
2019-06-12,48.487499,48.9925,48.3475,48.547501,73012800,47.167027,42.8862299823408,46.0275417333333,49.1688534843259
2019-06-13,48.674999,49.197498,48.400002,48.537498,86698400,47.15731,42.7891037883929,46.09358335,49.3980629116072
2019-06-14,47.887501,48.397499,47.575001,48.185001,75046000,46.814838,42.7655360113859,46.1154167166667,49.4652974219475
2019-06-17,48.224998,48.740002,48.0425,48.4725,58676400,47.094166,42.7077858085691,46.1752501333333,49.6427144580976
2019-06-18,49.012501,50.072498,48.802502,49.612499,106204000,48.201756,42.6230709099579,46.3678751,50.1126792900421
2019-06-19,49.919998,49.970001,49.327499,49.467499,84496800,48.06086,42.5171925524953,46.5168750666667,50.516557580838
2019-06-20,50.092499,50.1525,49.5075,49.865002,86056000,48.447075,42.4722906836811,46.7129583833333,50.9536260829856
2019-06-21,49.700001,50.212502,49.537498,49.695,191202400,48.281906,42.6084112488325,46.9620000833333,51.3155889178342
2019-06-24,49.634998,50.040001,49.5425,49.645,72881600,48.233326,42.7860376870642,47.2002501166667,51.6144625462691
2019-06-25,49.607498,49.814999,48.822498,48.892502,84281200,47.502232,43.0815489518838,47.42270845,51.7638679481162
2019-06-26,49.442501,50.247501,49.337502,49.950001,104270000,48.529648,43.4658720917373,47.6952501333333,51.9246281749294
2019-06-27,50.072498,50.392502,49.892502,49.935001,83598800,48.515079,43.8878354614785,47.97308355,52.0583316385215
2019-06-28,49.669998,49.875,49.262501,49.48,124442400,48.073017,44.5453827780528,48.2498335,51.9542842219472
2019-07-01,50.7925,51.122501,50.162498,50.387501,109012000,48.954708,45.4918558914251,48.6048334666667,51.7178110419083
2019-07-02,50.352501,50.782501,50.34,50.682499,67740800,49.241318,46.3129614340674,48.90995845,51.5069554659326
2019-07-03,50.82,51.110001,50.672501,51.102501,45448000,49.649376,46.8741291900319,49.17191685,51.4697045099681
2019-07-05,50.837502,51.27,50.724998,51.057499,69062000,49.605656,47.4720099227657,49.4192918333333,51.366573743901
2019-07-08,50.202499,50.349998,49.602501,50.005001,101354400,48.583092,47.8485798541473,49.5525835166667,51.2565871791861
2019-07-09,49.799999,50.377499,49.702499,50.310001,82312000,48.879414,48.025047476561,49.6442085333333,51.2633695901057
2019-07-10,50.462502,50.932499,50.389999,50.807499,71588400,49.362762,48.1227834162891,49.7446668,51.3665501837109
2019-07-11,50.827499,51.0975,50.427502,50.4375,80767200,49.003292,48.2628597330073,49.8459168166667,51.4289739003261
2019-07-12,50.612499,51,50.549999,50.825001,70380800,49.379776,48.405770070991,49.94991685,51.4940636290091
2019-07-15,51.022499,51.467499,51,51.302502,67789600,49.8437,48.7305586796057,50.1101251833333,51.489691687061
2019-07-16,51.147499,51.5275,50.875,51.125,67467200,49.671238,49.030674801924,50.24800015,51.465325498076
2019-07-17,51.012501,51.272499,50.817501,50.837502,56430000,49.391914,49.1166893223416,50.3220002,51.5273110776584
2019-07-18,51,51.470001,50.924999,51.415001,74162400,49.952995,49.1827350471962,50.4060835666667,51.6294320861371
2019-07-19,51.447498,51.625,50.59,50.647499,83717200,49.207325,49.2449214084288,50.4617085166667,51.6784956249046
2019-07-22,50.912498,51.807499,50.9025,51.805,89111600,50.331905,49.2868218311535,50.5462085,51.8055951688466
2019-07-23,52.115002,52.227501,51.822498,52.209999,73420800,50.72538,49.293556880508,50.6634167833333,52.0332766861587
2019-07-24,51.9175,52.287498,51.7925,52.1675,59966400,50.684093,49.4847933394706,50.8087084333333,52.1326235271961
2019-07-25,52.2225,52.310001,51.682499,51.755001,55638400,50.283325,49.5821122030953,50.91225005,52.2423878969047
2019-07-26,51.869999,52.432499,51.785,51.935001,70475600,50.458214,49.65146310371,51.0111249666667,52.3707868296234
2019-07-29,52.115002,52.66,52.110001,52.419998,86693600,50.929417,49.8434121713727,51.1539999333333,52.464587695294
2019-07-30,52.189999,52.540001,51.827499,52.195,135742800,50.710819,49.8814196826585,51.2354999333333,52.5895801840082
2019-07-31,54.105,55.342499,52.825001,53.259998,277125600,51.745522,49.6710400417918,51.3958749,53.1207097582082
2019-08-01,53.474998,54.5075,51.685001,52.107498,216071600,50.625797,49.6748872087607,51.4861248333333,53.297362457906
2019-08-02,51.3825,51.607498,50.407501,51.005001,163448400,49.554653,49.6737789911345,51.4855832166667,53.2973874421989
2019-08-05,49.497501,49.662498,48.145,48.334999,209572000,46.960579,49.3356718941326,51.4219998333333,53.5083277725341
2019-08-06,49.077499,49.517502,48.509998,49.25,143299200,47.849556,49.1132550657915,51.37012485,53.6269946342085
2019-08-07,48.852501,49.889999,48.455002,49.759998,133457600,48.345051,48.8968533942451,51.30304155,53.7092297057549
2019-08-08,50.049999,50.8825,49.8475,50.857498,108038000,49.41135,48.8832558380344,51.2967914833333,53.7103271286323
2019-08-09,50.325001,50.689999,49.822498,50.247501,98478800,49.004173,48.822634026786,51.2698747833333,53.7171155398806
2019-08-12,49.904999,50.512501,49.787498,50.119999,89927600,48.879837,48.7176827176142,51.2140414,53.7104000823858
2019-08-13,50.255001,53.035,50.119999,52.2425,188874000,50.949806,48.7360042924139,51.24520805,53.754411807586
2019-08-14,50.790001,51.610001,50.647499,50.6875,146189600,49.433285,48.73641987327,51.2454996833333,53.7545794933966
2019-08-15,50.865002,51.285,49.9175,50.435001,108909600,49.187035,48.6818373404755,51.20929135,53.7367453595245
2019-08-16,51.07,51.790001,50.959999,51.625,110481600,50.347595,48.7076699562916,51.2344997,53.7613294437084
2019-08-19,52.654999,53.182499,52.5075,52.587502,97654400,51.286274,48.6858047608875,51.2972080666666,53.9086113724457
2019-08-20,52.720001,53.337502,52.580002,52.59,107537200,51.288712,48.6583555528812,51.3346665,54.0109774471187
2019-08-21,53.247501,53.412498,52.900002,53.16,86141600,51.844608,48.6128485507833,51.3884165333333,54.1639845158833
2019-08-22,53.297501,53.610001,52.6875,53.115002,89014800,51.800732,48.5780754376776,51.4494999,54.3209243623224
2019-08-23,52.357498,53.012501,50.25,50.66,187272000,49.406471,48.5537907194239,51.41233325,54.2708757805761
2019-08-26,51.465,51.797501,51.264999,51.622501,104174400,50.345161,48.5465841774137,51.3705832833333,54.1945823892529
2019-08-27,51.965,52.137501,50.8825,51.040001,103493200,49.777065,48.5298391592967,51.3288749833333,54.1279108073699
2019-08-28,51.025002,51.43,50.830002,51.3825,63755200,50.111088,48.6418757021728,51.19912505,53.7563743978271
2019-08-29,52.125,52.330002,51.665001,52.252499,83962000,50.959564,48.6750419181248,51.1649167666666,53.6547916152085
2019-08-30,52.540001,52.612499,51.799999,52.185001,84573600,50.893734,48.6958697623251,51.22454175,53.7532137376748
2019-09-03,51.607498,51.744999,51.055,51.424999,80092000,50.152538,49.1080382336338,51.3592501,53.6104619663662
2019-09-04,52.0975,52.369999,51.830002,52.297501,76752400,51.003452,49.494009827678,51.5129168,53.5318237723219
2019-09-05,53,53.4925,52.877499,53.32,95654800,52.000648,49.8095066723371,51.7060001333333,53.6024935943295
2019-09-06,53.512501,53.605,53.127499,53.314999,77449200,51.995773,49.902733036147,51.8470001333333,53.7912672305196
2019-09-09,53.709999,54.110001,52.767502,53.5425,109237600,52.217648,50.0851045291621,52.0080002166666,53.9308959041712
2019-09-10,53.465,54.195,52.927502,54.174999,127111600,52.834492,50.322162771637,52.1892919333333,54.0564210950296
2019-09-11,54.517502,55.927502,54.432499,55.897499,177158400,54.51437,50.0441135724516,52.3702919499999,54.6964703275483
2019-09-12,56.200001,56.605,55.715,55.772499,128906800,54.392467,49.8932043048259,52.6227502666666,55.3522962285074
2019-09-13,55,55.197498,54.255001,54.6875,159053200,53.334316,50.1314712978854,52.8311252333333,55.5307791687811
2019-09-16,54.432499,55.032501,54.389999,54.974998,84632400,53.614697,50.2460322199199,52.9981668666666,55.7503015134133
2019-09-17,54.990002,55.205002,54.779999,55.174999,73274800,53.809753,50.2223854711803,53.1128751833333,56.0033648954863
2019-09-18,55.264999,55.712502,54.860001,55.692501,101360000,54.314449,50.1862185519641,53.24216685,56.2981151480358
2019-09-19,55.502499,55.939999,55.092499,55.240002,88242400,53.873142,50.1557762628397,53.3555001833333,56.5552241038269
2019-09-20,55.345001,55.639999,54.3675,54.432499,221652400,53.085613,50.1795832780538,53.4392917666666,56.6990002552795
2019-09-23,54.737499,54.959999,54.412498,54.68,76662000,53.326996,50.4596784313826,53.6081250333333,56.756571635284
2019-09-24,55.2575,55.622501,54.297501,54.419998,124763200,53.073437,50.7282852933199,53.7690416833333,56.8097980733467
2019-09-25,54.637501,55.375,54.285,55.2575,87613600,53.890209,51.07985199764,53.9499999833333,56.8201479690266
2019-09-26,55,55.235001,54.7075,54.9725,75334000,53.612255,51.5285903782867,54.1378749666666,56.7471595550466
2019-09-27,55.134998,55.240002,54.32,54.705002,101408000,53.351383,51.828510079249,54.2715,56.7144899207509
2019-09-30,55.224998,56.145,55.197498,55.9925,103909600,54.607018,52.1190872590397,54.4504583166666,56.7818293742936
2019-10-01,56.267502,57.055,56.049999,56.147499,139223200,54.758186,52.6742647609059,54.70091665,56.727568539094
2019-10-02,55.764999,55.895,54.482498,54.740002,138449200,53.385521,53.1825630428657,54.8445832833333,56.5066035238009
2019-10-03,54.607498,55.240002,53.782501,55.205002,114426000,53.839016,53.4301940421358,54.9202083833333,56.4102227245309
2019-10-04,56.41,56.872501,55.9725,56.752499,138478800,55.348213,53.6147698120033,55.0793750833333,56.5439803546633
2019-10-07,56.567501,57.482498,56.459999,56.764999,122306000,55.360409,53.7755843506878,55.2508333,56.7260822493122
2019-10-08,56.455002,57.014999,56.0825,56.099998,111820000,54.711864,53.9933621275342,55.3824999,56.7716376724658
2019-10-09,56.7575,56.947498,56.41,56.7575,74770400,55.3531,53.9425634408213,55.4467915333333,56.9510196258454
2019-10-10,56.982498,57.610001,56.825001,57.522499,113013600,56.099163,53.8144344711527,55.5112082333333,57.207981995514
2019-10-11,58.237499,59.41,58.077499,59.052502,166795600,57.591312,53.5256311604599,55.7178749333333,57.9101187062068
2019-10-14,58.724998,59.532501,58.6675,58.967499,96427600,57.508408,53.345301440911,55.9307083,58.516115159089
2019-10-15,59.0975,59.412498,58.720001,58.830002,87360000,57.374313,53.2561120566541,56.12741665,58.9987212433459
2019-10-16,58.342499,58.810001,58.299999,58.592499,73903200,57.142681,53.2455286905507,56.2847082333333,59.323887776116
2019-10-17,58.772499,59.037498,58.380001,58.82,67585200,57.364555,53.2586765322106,56.45079155,59.6429065677894
2019-10-18,58.647499,59.395,58.572498,59.102501,97433600,57.640072,53.3750023459495,56.6612915666667,59.9475807873839
2019-10-21,59.380001,60.247501,59.330002,60.127499,87247200,58.639702,53.4804119721162,56.92216665,60.3639213278839
2019-10-22,60.290001,60.549999,59.904999,59.990002,82293600,58.505608,53.6238845716907,57.1905833166667,60.7572820616426
2019-10-23,60.525002,60.810001,60.305,60.794998,75828800,59.290691,53.7600831032366,57.4737916333333,61.1875001634301
2019-10-24,61.127499,61.200001,60.452499,60.895,69275200,59.388218,53.9633681517484,57.7676666166667,61.571965081585
2019-10-25,60.790001,61.682499,60.720001,61.645,73477200,60.119652,54.2518508949156,58.0973748833333,61.942898871751
2019-10-28,61.855,62.3125,61.68,62.262501,96572800,60.721878,54.3513102117748,58.4127082666667,62.4741063215585
2019-10-29,62.2425,62.4375,60.642502,60.822498,142839600,59.317501,54.5182077665484,58.6568749666667,62.7955421667849
2019-10-30,61.189999,61.325001,60.302502,60.814999,124522000,59.3102,55.0586879965727,58.945625,62.8325620034273
2019-10-31,61.810001,62.2925,59.314999,62.189999,139162000,60.651173,55.7751982983468,59.27179155,62.7683848016532
2019-11-01,62.384998,63.982498,62.290001,63.955002,151125200,62.372498,55.9175023545872,59.6156249,63.3137474454127
2019-11-04,64.332497,64.462502,63.845001,64.375,103272000,62.782108,55.9917342660406,59.9818750166667,63.9720157672927
2019-11-05,64.262497,64.547501,64.080002,64.282501,79897600,62.691902,56.3194602981108,60.3770834666667,64.4347066352225
2019-11-06,64.192497,64.372498,63.842499,64.309998,75864400,62.718719,56.7388147271938,60.7505834166667,64.7623521061395
2019-11-07,64.684998,65.087502,64.527496,64.857498,94940400,63.442551,57.0644384720269,61.1258333333333,65.1872281946398
2019-11-08,64.672501,65.110001,64.212502,65.035004,69986400,63.616196,57.2058741061074,61.4227917666667,65.6397094272259
2019-11-11,64.574997,65.6175,64.57,65.550003,81821200,64.119972,57.3502984482988,61.7322918166667,66.1142851850345
2019-11-12,65.387497,65.697502,65.230003,65.489998,87388800,64.061272,57.5763219409358,62.05654185,66.5367617590642
2019-11-13,65.282501,66.195,65.267502,66.1175,102734400,64.675072,57.9491269350818,62.4211669,66.8932068649182
2019-11-14,65.9375,66.220001,65.525002,65.660004,89182800,64.22757,58.4052934272239,62.7739587,67.142623972776
2019-11-15,65.919998,66.445,65.752502,66.440002,100206400,64.990555,58.8766963938262,63.1334171166666,67.3901378395071
2019-11-18,66.449997,66.857498,66.057503,66.775002,86703200,65.31823,59.2309463907171,63.4665004666667,67.7020545426162
2019-11-19,66.974998,67,66.347504,66.572502,76167200,65.120155,59.6280709909421,63.7910839,67.9540968090578
2019-11-20,66.385002,66.519997,65.099998,65.797501,106234400,64.362068,60.0639122847603,64.0495421833333,68.0351720819064
2019-11-21,65.922501,66.002502,65.294998,65.502502,121395200,64.073494,60.5331732472611,64.2870838833333,68.0409945194055
2019-11-22,65.647499,65.794998,65.209999,65.445,65325200,64.017242,60.9609657680943,64.4937921666667,68.026618565239
2019-11-25,65.677498,66.610001,65.629997,66.592499,84020400,65.139709,61.2710770373111,64.7034171,68.1357571626889
2019-11-26,66.735001,66.790001,65.625,66.072502,105207600,64.631081,61.8392718003203,64.9465004833333,68.0537291663464
