"Date","UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted","dn","mavg","up"
2019-10-17,238.690002,244.610001,237.270004,243.669998,6301200,231.692505,208.426753477133,223.67766695,238.928580422867
2019-10-18,244.449997,246.410004,241.759995,245.339996,4922100,233.280441,206.92842432138,224.239333583333,241.550242845287
2019-10-21,245.020004,245.600006,242.149994,243.919998,3029200,231.930206,205.742688836182,224.969333383333,244.195977930485
2019-10-22,243.639999,251.5,243.149994,249.479996,5660800,237.216904,204.371340158885,226.075499983333,247.779659807782
2019-10-23,248.389999,251.75,246.729996,247.800003,3706600,235.619476,203.533668310341,227.333499916667,251.133331522993
2019-10-24,248.029999,248.490005,243.910004,244.509995,2546900,232.491211,204.11779001379,228.73966675,253.36154348621
2019-10-25,243.910004,246.080002,242.149994,244.910004,2815100,232.871536,205.303769397087,230.13933335,254.974897302913
2019-10-28,245.259995,248.389999,244.919998,247.050003,2957100,234.906372,206.666991160495,231.6625,256.658008839506
2019-10-29,247.039993,253.199997,246.309998,252.289993,3528900,239.888763,208.154069500167,233.384499616667,258.614929733167
2019-10-30,252.169998,255.279999,251.979996,254.800003,3299600,242.275421,209.630388263398,235.228999583334,260.827610903269
2019-10-31,254.380005,255.720001,249.910004,252.699997,3960400,240.278641,212.220255001426,237.1216662,262.023077398574
2019-11-01,253.990005,256.329987,252.160004,252.210007,2919600,239.812714,214.584304284879,238.886666116667,263.189027948455
2019-11-04,253.630005,253.830002,249.910004,251.25,3186400,238.899933,216.987926002029,240.423832733333,263.859739464638
2019-11-05,253.740005,254.270004,250.089996,250.300003,5393400,237.996613,220.037377693809,241.993332933333,263.949288172858
2019-11-06,249.710007,251.990005,249.089996,250.520004,3668600,238.205811,223.231583194088,243.424666333333,263.617749472579
2019-11-07,251.949997,256.75,251.259995,256.459991,3646300,243.853821,226.930813901052,245.076166016667,263.221518132281
2019-11-08,256.769989,258.339996,255,256.970001,2200300,244.33873,230.626308181719,246.706165816667,262.786023451614
2019-11-11,255.050003,256.459991,253.330002,254.089996,1765600,241.600311,236.94324513307,248.373665866667,259.804086600264
2019-11-12,253.589996,255.759995,253.410004,255.25,1892500,242.703308,238.924440906937,249.28866605,259.652891193063
2019-11-13,254.869995,256.880005,253.190002,253.570007,3289800,241.105896,241.533631565459,250.2068329,258.880034234541
2019-11-14,253.800003,256.079987,253.470001,255.830002,2101900,243.254822,242.84973451341,250.870666016667,258.891597519923
2019-11-15,256.109985,275.570007,255.360001,269.399994,10136000,256.157715,241.891468310919,251.9843328,262.077197289081
2019-11-18,269,278.450012,269,272.929993,6985200,259.514252,240.338074365926,253.462832916667,266.587591467408
2019-11-19,275.23999,275.359985,271.549988,274.230011,4002000,260.750275,239.196023916413,254.746332816667,270.296641716921
2019-11-20,272.25,276.029999,271.23999,275.559998,4141600,262.014923,238.574512140785,256.02216595,273.469819759215
2019-11-21,275.220001,277.679993,273.910004,276.549988,3309900,262.956268,238.733164882233,257.542665633333,276.352166384433
2019-11-22,276.529999,277.769989,275,276.839996,2802700,263.232056,239.63230122412,259.150498716667,278.668696209213
2019-11-25,277.779999,283,277.01001,282.670013,4082900,268.775452,240.039858986561,260.855832433333,281.671805880105
2019-11-26,280.709991,282.25,280.160004,281.399994,2998600,267.567871,240.339174656194,262.3893326,284.439490543806
2019-11-27,281.01001,281.929993,278.690002,280.670013,2323900,266.87381,240.681185606851,263.709832766667,286.738479926483
2019-11-29,278.100006,280.920013,277.329987,279.869995,1520900,266.113068,241.621575054433,265.039665983333,288.457756912233
2019-12-02,281.779999,282,278.570007,279.660004,2517100,265.913422,242.695026071611,266.3651662,290.035306328389
2019-12-03,276.970001,278.420013,273.850006,276.899994,3239200,263.289124,244.557364564198,267.60149965,290.645634735802
2019-12-04,281.619995,281.839996,278.640015,279.320007,2694200,265.59021,246.617731164784,269.0204999,291.423268635216
2019-12-05,279.23999,282.820007,277.480011,282,3357300,268.138428,249.2722758696,270.532166783333,291.792057697066
2019-12-06,282.839996,283.040009,279.109985,280.190002,2828900,267.44162,251.411979635983,271.830000283333,292.248020930684
2019-12-09,280.769989,280.869995,277.420013,277.540009,2697100,264.91217,253.532346800458,272.922000616667,292.311654432876
2019-12-10,277.600006,279.600006,274.01001,279.519989,2515300,266.802124,256.518508680384,274.07616755,291.633826419616
2019-12-11,278.299988,280.660004,278.029999,280.5,2751300,267.737518,260.019063718484,275.322334283333,290.625604848183
2019-12-12,281.029999,283.98999,280.040009,283.609985,2996200,270.705994,264.456012344382,276.722333783333,288.988655222284
2019-12-13,284.970001,287.809998,284.119995,285.480011,3599300,272.490967,270.23928647435,278.25616735,286.27304822565
2019-12-16,287.970001,295.440002,287.059998,292.029999,4663600,278.742889,271.311756300468,279.492833966667,287.673911632865
2019-12-17,291.23999,292.779999,289.170013,290.470001,4409100,277.253906,271.291400649357,280.360167433333,289.42893421731
2019-12-18,291,294.859985,290.98999,292.899994,3621600,279.573395,271.257936491515,281.32033385,291.382731208485
2019-12-19,295,297.200012,293.619995,294.619995,2905900,281.215057,271.174235923811,282.3638341,293.553432276189
2019-12-20,298.899994,300,292.51001,292.589996,6608300,279.277374,271.241544513652,283.313167783333,295.384791053015
2019-12-23,293.429993,295.850006,292.809998,295.089996,2098900,281.663635,271.618422972939,284.215501366667,296.812579760394
2019-12-24,295.26001,295.829987,293.559998,294.540009,714000,281.138763,271.623831505002,284.903000883333,298.182170261665
2019-12-26,295.299988,296.26001,294.540009,295.649994,1050600,282.198212,271.682942235625,285.6136678,299.544393364375
2019-12-27,296.01001,296.540009,295.01001,295.970001,1547100,282.503662,271.988614624134,286.384168,300.779721375866
2019-12-30,296.049988,296.540009,293.450012,293.850006,1511700,280.480072,272.70238528346,287.146168533333,301.589951783207
2019-12-31,293.660004,294.089996,291.149994,293.980011,2224200,280.604156,273.514389804457,287.7960017,302.077613595543
2020-01-02,293.980011,295.700012,289.790009,292.5,2543400,279.191528,275.191953881711,288.6096685,302.027383118289
2020-01-03,287.269989,291.880005,284.359985,289.540009,2711400,276.366211,276.227465239843,289.042668183333,301.857871126823
2020-01-06,288,291.660004,287.220001,291.549988,3079100,278.284729,277.268377289605,289.5115011,301.754624910395
2020-01-07,290.700012,291.48999,287.579987,289.790009,2492900,276.604858,278.38340359247,289.953500933333,301.523598274197
2020-01-08,291.5,297.380005,290.040009,295.899994,3379200,282.436798,280.273514402951,290.745000783333,301.216487163715
2020-01-09,294.290009,297.200012,293.720001,294.220001,2838200,280.833313,282.873123871359,291.611834266667,300.350544661974
2020-01-10,296.070007,296.070007,292.209991,295.130005,2477900,281.701843,285.450239160937,292.348834266667,299.247429372396
2020-01-13,294.369995,294.450012,285.019989,285.850006,6994900,272.844086,287.068326492055,292.643501316667,298.218676141278
2020-01-14,285.600006,288.23999,284.25,288.23999,6056300,275.125305,287.380246637675,292.69883425,298.017421862325
2020-01-15,289.019989,299.640015,289,296.410004,6081300,282.923645,287.49306985287,292.874167916667,298.255265980464
2020-01-16,298,300.98999,295.929993,300.73999,3710300,287.056641,287.341065172511,293.294833916667,299.248602660822
2020-01-17,300.01001,300.700012,295.880005,298.470001,4632200,284.889923,287.223434423025,293.5665014,299.909568376975
2020-01-21,296.890015,302.540009,296.01001,300.529999,4962800,286.856171,286.935553863408,293.793835,300.652116136592
2020-01-22,301.98999,302.130005,297.350006,300.589996,3117600,286.913452,286.678480462013,294.043335016667,301.40818957132
2020-01-23,300.01001,300.579987,296.649994,299.459991,3169600,285.834778,286.596908627993,294.259001216667,301.92109380534
2020-01-24,298.339996,299.929993,291.559998,292.809998,3678500,279.487335,286.601649489202,294.2651678,301.928686110798
2020-01-27,288,288.079987,280.070007,284.089996,4399400,271.164154,284.87004150485,293.69500075,302.51995999515
2020-01-28,283.910004,288.369995,283.299988,285.869995,4341000,272.863129,283.799572728053,293.195333383333,302.591094038614
2020-01-29,284,286.190002,280.890015,282.899994,3963800,270.02829,282.331369651848,292.630999783333,302.930629914818
2020-01-30,281.839996,281.839996,275.920013,280.980011,4211800,268.195679,280.196731632103,291.956333433333,303.715935234563
2020-01-31,278.170013,278.779999,271.179993,272.450012,5532600,260.053802,276.949375465244,291.029999816667,305.11062416809
2020-02-03,275.130005,276.850006,270.820007,274.019989,5646800,261.552368,274.369501408432,290.295166533333,306.220831658235
2020-02-04,277.279999,283.5,276.880005,280.839996,4290200,268.062012,273.308919488886,289.808333333333,306.30774717778
2020-02-05,285.600006,297,285.440002,295.730011,5761000,282.274628,273.415790466858,289.96350045,306.511210433142
2020-02-06,297,297.269989,290,292.459991,3044000,279.153381,273.412577452048,289.90366665,306.394755847952
2020-02-07,292.869995,293.390015,288.910004,289.220001,3425900,276.06076,273.350842694416,289.67666675,306.002490805584
2020-02-10,286.230011,289.290009,285.450012,287.029999,3147400,273.970398,273.111424682172,289.316000366667,305.520576051162
2020-02-11,286.850006,291.570007,285.899994,290.790009,2992200,277.559387,273.165390609407,289.365000416667,305.564610223926
2020-02-12,295,305,294.01001,303.480011,6701900,289.671997,273.162079438013,290.0610011,306.959922761987
2020-02-13,300.140015,305.899994,300.140015,302.200012,3565500,288.450226,272.776916957009,290.447501133333,308.118085309658
2020-02-14,302.209991,303.970001,297.309998,298.779999,2485600,285.185822,272.73423780316,290.48750155,308.240765296841
2020-02-18,299.670013,303.350006,299,302.140015,3241700,288.392914,272.562911988457,290.644834933333,308.72675787821
2020-02-19,303.369995,306.709991,302.730011,305.309998,3021100,291.418701,272.169804894921,290.9060013,309.642197705079
2020-02-20,303.200012,304.160004,297.890015,302.130005,2885500,288.383362,272.095995562499,290.974501583333,309.853007604167
2020-02-21,300.470001,302.51001,298.609985,301.429993,2987100,287.715271,272.011402479897,291.072168516667,310.132934553436
2020-02-24,286.890015,288.98999,277.640015,277.790009,8790600,265.150757,270.984749408923,290.407502266667,309.83025512441
2020-02-25,280.149994,281.980011,262.01001,263.390015,8171200,251.406021,268.26884441734,289.659836366667,311.050828315993
2020-02-26,264.720001,269.829987,258.709991,263,6806600,251.033768,264.41256955509,288.559836366667,312.707103178243
2020-02-27,258.420013,262.149994,252.070007,253.919998,7604300,242.366898,259.23885943341,287.195836166667,315.152812899924
2020-02-28,246.199997,257.100006,245.300003,254.960007,9961000,243.359558,254.152880327395,285.839502766667,317.526125205938
2020-03-02,257.339996,273.23999,250.320007,273.109985,8866300,260.683716,252.880618527381,285.4105024,317.940386272619
2020-03-03,275.350006,280.350006,259.230011,261.399994,9188100,249.506516,251.913541033659,285.065335883333,318.217130733007
2020-03-04,290,295.839996,282.209991,289.420013,14533000,276.25174,252.377573072599,285.502835866667,318.628098660734
2020-03-05,281.600006,289.420013,279.940002,282.959991,5908400,270.085602,252.109853022994,285.072002416667,318.034151810339
2020-03-06,275.420013,284.970001,271.899994,283.869995,5361900,270.954132,251.617949528646,284.42216925,317.226388971354
2020-03-09,264.459991,281.440002,259.23999,273.440002,8070700,260.998749,250.312731828757,283.46550215,316.618272471242
2020-03-10,279.720001,283.899994,272.5,280,7366000,267.260284,249.878383129425,283.042668383333,316.206953637241
2020-03-11,274.76001,285.23999,273.26001,277.779999,7744600,265.141266,249.429951912291,282.5096682,315.589384487709
2020-03-12,260,272.230011,250,250.410004,10496600,239.016586,246.684894859256,280.345501433333,314.006108007411
2020-03-13,260.98999,273.220001,242.270004,272.040009,9308400,260.787201,245.468716665708,278.333667983333,311.198619300959
2020-03-16,243.919998,245.679993,223.949997,225.039993,10303500,215.731323,237.805366366307,274.910501066667,312.015635767026
2020-03-17,230.820007,248.759995,228.289993,244.220001,9642200,234.11795,233.962248881611,271.856833866667,309.751418851722
2020-03-18,225.75,231.449997,200.190002,217.059998,12917500,208.081421,225.499445554829,267.42266715,309.345888745171
2020-03-19,216.979996,226.119995,208.940002,219.800003,8065200,210.708054,219.215576550659,263.267333416667,307.319090282674
2020-03-20,223.179993,232.639999,203.460007,206.589996,9364100,198.044479,213.50542190103,258.93633365,304.36724539897
2020-03-23,202.039993,205.75,187.720001,194.860001,10654500,186.799728,202.909640346156,254.668166783333,306.426693220511
2020-03-24,202.139999,220.270004,199,219.800003,8894400,210.708054,197.525923096577,251.862999633333,306.200076170089
2020-03-25,219.089996,247.509995,216,234.490005,10014000,224.790436,195.643464080136,250.304,304.964535919864
2020-03-26,234.029999,257.959991,232.300003,255.389999,7517600,244.825912,195.328508620543,249.929166566667,304.52982451279
2020-03-27,242.940002,251.600006,238.240005,242.449997,4879500,232.421158,194.866453881876,249.5113331,304.156212318125
2020-03-30,242.639999,254.089996,242.639999,251.279999,5329000,240.885895,194.552872265072,248.7003333,302.847794334928
2020-03-31,243.479996,254.529999,243,249.380005,5450000,239.064545,194.303494939057,247.799166516667,301.294838094276
2020-04-01,238.690002,246.610001,235.440002,237.320007,4548800,227.503372,195.249329994961,245.33083335,295.412336705039
2020-04-02,235.300003,242,226.029999,240.440002,4636800,230.494293,196.015480199365,242.933333266667,289.851186333969
2020-04-03,238.320007,239.339996,227.270004,229.490005,4650300,219.997253,196.666712197695,240.52266685,284.378621502305
2020-04-06,240,249.289993,235.119995,248.339996,6365900,238.067551,197.592302498692,239.166500016667,280.740697534642
2020-04-07,259.809998,266.709991,246.539993,248.039993,4984100,237.779953,199.827973435388,237.9146664,276.001359364613
2020-04-08,247.690002,269.160004,246.259995,267.829987,6390200,256.751373,202.085723516696,237.03083285,271.975942183305
2020-04-09,265,270.399994,261.600006,264.130005,4923300,253.204391,201.407545064663,237.422332683333,273.437120302004
2020-04-13,262.059998,264.959991,258.179993,263.51001,2964900,252.610016,201.433541797884,237.407665683333,273.381789568783
2020-04-14,269,273.070007,267,270.5,4778900,259.310883,200.77378197232,239.33933275,277.90488352768
2020-04-15,276.329987,282.98999,270.679993,281.679993,7841800,270.028381,199.067983241127,241.240665866667,283.413348492207
2020-04-16,283.440002,300,280.01001,298.429993,7738900,286.085571,198.952804915242,245.069665966667,291.186527018091
2020-04-17,300.98999,304,287.100006,290.559998,5857500,278.541138,199.831655073849,248.849666033333,297.867676992818
2020-04-20,285.299988,289.01001,281.269989,282.140015,4072600,270.46936,203.731704455937,252.345166233333,300.95862801073
2020-04-21,274.950012,280,273.25,274.190002,3977500,262.848267,214.170936996587,256.3303329,298.489728803414
2020-04-22,279.579987,283.820007,276.709991,277.019989,3663300,265.561188,221.389203164315,259.638332566667,297.887461969018
2020-04-23,279.059998,288.459991,278.540009,285.329987,4420500,273.527435,224.649747616521,262.210499016667,299.771250416812
2020-04-24,287.290009,291.899994,284,291.290009,3265000,279.240875,225.489684271062,264.23616585,302.982647428938
2020-04-27,293.209991,296.859985,290.630005,293.980011,3706200,281.819702,227.092678739252,266.722499066667,306.352319394081
2020-04-28,298,298.25,285.619995,288.359985,3862900,276.432098,228.688915565364,268.792832166667,308.89674876797
2020-04-29,292,292.75,286.100006,287.649994,4258400,275.751495,230.85895671074,270.785998766667,310.713040822593
2020-04-30,286.649994,295,285.519989,292.470001,7631700,280.372131,235.169227202324,273.346331766667,311.52343633101
2020-05-01,288.390015,289,279.600006,284.51001,3526100,272.741364,241.377701196709,275.756998683333,310.136296169957
2020-05-04,284.48999,287.940002,282.109985,287.540009,2894200,275.646057,250.323149622672,278.448498533333,306.573847443995
2020-05-05,289.959991,296,287.290009,293.040009,2501300,280.918579,256.934402488181,280.8414991,304.748595711819
2020-05-06,295.100006,297.679993,288.440002,288.769989,2579200,276.825165,261.905928252928,282.73483255,303.563736847072
2020-05-07,291.059998,292.290009,284.519989,285,3162300,273.21109,265.677297529357,284.044166083333,302.41103463731
2020-05-08,289.48999,290,285.660004,287,3200000,275.128418,268.868295731758,285.1529994,301.437703068242
2020-05-11,285.559998,290.100006,285.26001,288.690002,3490700,276.748474,273.994698544399,286.4429998,298.891301055601
2020-05-12,291.769989,293.149994,287.700012,287.700012,4214300,275.799377,277.395217782261,287.409333316667,297.423448851072
2020-05-13,284.48999,286.399994,275.559998,278,5474100,266.50061,277.727881159461,287.486166916667,297.244452673872
2020-05-14,275.929993,292.450012,275.640015,290.609985,5704600,278.58905,277.700457746294,287.157167066667,296.613876387039
2020-05-15,292.410004,300,290.720001,290.959991,12182800,278.924561,277.699842235528,287.1575002,296.615158164473
2020-05-18,298.480011,299.720001,292.019989,293.359985,4015100,281.225281,277.760067982822,287.702166216667,297.644264450512
2020-05-19,290.73999,294.630005,288.880005,289.049988,3059400,277.093597,280.069632448213,288.45416615,296.838699851787
2020-05-20,292.899994,292.899994,286.700012,287.98999,3200600,276.077393,281.728608982714,288.954832966667,296.181056950619
2020-05-21,286.040009,290.130005,284.929993,286.910004,3604900,275.042053,282.190694780173,289.115499883333,296.040304986494
2020-05-22,287.299988,290.23999,284.790009,289.940002,2922800,277.946747,282.145072781015,289.07849985,296.011926918985
2020-05-26,296.5,297.029999,292.5,294.890015,4567800,282.692017,282.047946293217,289.127666733333,296.20738717345
2020-05-27,297.420013,303.799988,290.799988,303.769989,5618900,291.204681,281.186057404132,289.56333315,297.940608895868
2020-05-28,305.950012,309.660004,303.290009,303.970001,4387700,291.396423,279.497732535051,290.403666716667,301.309600898283
2020-05-29,304.720001,308.369995,300.850006,304.850006,6251500,292.240021,278.525934488286,291.088333666667,303.650732845047
2020-06-01,304.019989,305.980011,300.559998,305.929993,2894000,293.27533,278.697538402868,292.077666766667,305.457795130465
2020-06-02,305.579987,308.100006,301.730011,306.309998,2756800,293.639618,278.809706014956,293.053500416667,307.297294818377
2020-06-03,307.850006,310.119995,302.73999,305.350006,4360000,292.71933,278.433384358377,293.751499966667,309.069615574957
2020-06-04,303.179993,304.470001,294.290009,298.079987,4374300,285.75,278.670420510302,294.117333516667,309.564246523032
2020-06-05,304,314.279999,300.5,311.850006,5554300,298.950439,278.82302084115,295.197666966667,311.572313092183
2020-06-08,308.640015,315.839996,307.929993,309.480011,4635500,296.678528,279.013978442399,296.3741669,313.734355357601
2020-06-09,309.899994,312.649994,307.329987,309.209991,3061500,296.419708,279.616976380051,297.4598328,315.30268921995
2020-06-10,308.940002,310.309998,302.859985,305.75,3296100,293.102814,280.450438598296,298.299332216667,316.148225835037
2020-06-11,303.359985,303.359985,280.799988,283.730011,6638900,271.993683,282.429132035266,298.764832083333,315.1005321314
2020-06-12,290.649994,294.100006,278.700012,285.149994,5416800,273.354858,282.377958185824,298.752332083333,315.126705980842
2020-06-15,278.019989,287,273.709991,286.279999,4494600,274.438171,280.397786259408,298.174165383333,315.950544507259
2020-06-16,295.440002,297.570007,287.440002,293,4245400,280.880219,280.166617323789,298.055999283333,315.945381242878
2020-06-17,295.100006,295.100006,291.230011,292.600006,2538000,280.496765,280.420432285481,298.162166366667,315.903900447853
2020-06-18,290.429993,291.779999,286.600006,291.480011,2926600,279.423096,280.531827197748,298.200000033333,315.868172868918
2020-06-19,294.429993,296.519989,290.910004,291.23999,5172800,280.395477,281.336766214319,298.47833305,315.61989988568
2020-06-22,289.790009,293,286.26001,292.670013,2174100,281.772247,281.699597347954,298.594333416667,315.489069485379
2020-06-23,294.01001,299.279999,291.070007,297.600006,4023400,286.518646,281.803465096144,298.653166716667,315.502868337189
2020-06-24,293.98999,297.100006,285.570007,289.179993,3399900,278.41214,281.008873000295,298.2111674,315.413461799705
2020-06-25,288.279999,296.779999,286.059998,296.220001,3112500,285.190033,280.589628359641,297.580167133333,314.570705907026
2020-06-26,295.140015,296.579987,285.820007,286.880005,5043200,276.197815,279.846306682658,296.833667,313.821027317342
2020-06-29,288.450012,292.279999,286.619995,289.76001,2356700,278.970551,279.182707882217,296.103500366667,313.024292851117
2020-06-30,288.570007,296.450012,287.660004,294.950012,2932900,283.967285,279.069764257445,295.485500583333,311.901236909222
2020-07-01,295.829987,300.399994,295.23999,297.730011,2303800,286.643799,279.341063769895,295.07150065,310.801937530105
2020-07-02,300.5,303.079987,297.179993,298.26001,1971700,287.154022,279.339606457251,295.099500533333,310.859394609416
2020-07-06,303,303.48999,299.329987,302.809998,2395000,291.534637,279.947197410407,294.749500033333,309.55180265626
2020-07-07,300.660004,303.559998,295.950012,296.649994,2075700,285.604004,281.194030885295,294.131333433333,307.068635981372
2020-07-08,297.350006,300.869995,295.679993,298.359985,1987400,287.250305,282.565201787371,293.560000116667,304.554798445963
2020-07-09,295.100006,298.549988,287.5,291.160004,3061700,280.31839,283.552225562147,292.8648336,302.177441637853
2020-07-10,294.23999,294.23999,287.100006,291.230011,2391600,280.385834,283.725431606595,292.942833983333,302.160236360072
2020-07-13,292.089996,304.519989,291.769989,299.709991,4263300,288.550079,284.620586002482,293.576999933333,302.533413864184
2020-07-14,297.809998,309.73999,296.709991,308.519989,4234900,297.031952,286.001678896308,294.7099996,303.418320303692
2020-07-15,301.119995,310.690002,298.660004,304.070007,5116900,292.747772,285.673437958593,295.300166333333,304.926894708073
2020-07-16,305.01001,310.850006,303.160004,307.149994,3844500,295.713013,285.176255092808,296.00399935,306.831743607192
2020-07-17,309.089996,310.970001,306.25,306.529999,3016500,295.116119,285.280054764928,296.90216575,308.524276735072
2020-07-20,306.790009,308.600006,302.380005,303.459991,2375500,292.160431,285.542178829093,297.498332733333,309.454486637574
2020-07-21,305.029999,307,303.109985,305.109985,2340200,293.748962,286.26385901356,298.21983185,310.17580468644
2020-07-22,304.859985,306.910004,301.809998,306.709991,1935800,295.289429,286.402131220221,298.677831533333,310.953531846446
2020-07-23,308.200012,308.5,301.269989,302.970001,2367700,291.688721,287.441237509611,299.359331266667,311.277425023723
2020-07-24,303.329987,304.279999,299.230011,300.790009,2415700,289.589813,288.197425505976,299.779998283333,311.362571060691
2020-07-27,298.429993,302.130005,297.369995,298.600006,2060500,287.481445,289.621384178766,300.260331733333,310.899279287901
2020-07-28,297.890015,301.399994,297.209991,299.929993,2257400,288.761841,291.304293164302,300.7583313,310.212369435698
2020-07-29,301.459991,309.75,300,306.679993,2672700,295.260529,292.419949707955,301.38116405,310.342378392045
2020-07-30,301.679993,306.459991,298.890015,305.230011,2205300,293.864532,292.81838673504,301.66799775,310.517608764961
2020-07-31,303.440002,303.73999,298.049988,302.779999,3913500,291.505737,292.974238291871,301.768830866667,310.563423441462
2020-08-03,303.589996,304.910004,299.200012,303.609985,2628500,292.30481,293.00212359838,301.803664633333,310.605205668287
2020-08-04,301.910004,308.859985,300.070007,304.5,3594900,293.161713,293.335761236101,302.091497766667,310.847234297233
2020-08-05,306.829987,312.959991,305.019989,312.470001,2982200,300.83493,293.443847137481,302.683831233333,311.923815329186
2020-08-06,312,316.23999,310.399994,314.059998,3305300,302.365723,294.607015651277,303.741997733333,312.876979815389
2020-08-07,313.339996,319,313.339996,317.029999,2600800,305.225128,296.303023217814,305.021997533333,313.740971848852
2020-08-10,317,320.470001,315.579987,319.100006,2563600,307.218079,296.01983768034,306.007831283333,315.995824886327
2020-08-11,322.920013,324.570007,314.660004,315.549988,3018200,303.800262,295.36580168219,306.671331766667,317.976861851143
2020-08-12,318,323.290009,317.640015,322.269989,2915800,310.269989,294.63474233081,307.500998433333,320.367254535857
2020-08-13,320.679993,321.869995,317.839996,321.519989,2159500,309.547882,294.131563395855,308.168831366667,322.206099337479
2020-08-14,320.540009,323.929993,318.730011,323.700012,1787200,311.64679,293.583839674015,308.8789983,324.174156925985
2020-08-17,321.450012,323.799988,319.350006,320.51001,2772500,308.575592,293.624374870524,309.699331666667,325.77428846281
2020-08-18,321.980011,322.670013,315.709991,316.809998,2520000,305.013367,294.010748487521,310.365498866667,326.720249245812
2020-08-19,316.769989,319.48999,315.179993,315.399994,2066700,303.655792,294.551058320904,310.942831933333,327.334605545763
2020-08-20,314.829987,315.279999,312.01001,313.329987,2245600,301.662903,295.27653773764,311.4074987,327.53845966236
2020-08-21,311.279999,315.279999,310.089996,314.140015,2488500,302.442749,296.516769941574,311.994331883333,327.471893825093
2020-08-24,316.809998,316.899994,306.48999,308.839996,2922200,297.340118,298.186723383034,312.563164783333,326.939606183632
2020-08-25,312.200012,312.359985,307.799988,312.220001,1879300,300.594269,300.013183933146,313.127164716667,326.241145500187
2020-08-26,310.980011,311.359985,303.609985,308.820007,3178900,297.320862,300.380783259846,313.249831116667,326.118878973487
2020-08-27,310.410004,314.769989,305.48999,311.670013,2321000,300.064667,301.45837091689,313.605664033333,325.752957149776
2020-08-28,312.339996,315.820007,308.970001,314.369995,2883500,302.664185,303.36127020619,314.182164466667,325.003058727144
2020-08-31,314.890015,319.559998,312.540009,312.549988,4341600,300.911896,305.378443131942,314.797664366667,324.216885601391
2020-09-01,310.160004,314.720001,310,312.829987,2487100,301.181549,306.964902802517,315.1996643,323.434425797483
2020-09-02,312.559998,321.279999,312.559998,320.23999,2846500,308.315613,307.612932170502,315.593497733333,323.574063296164
2020-09-03,322,323.820007,313.730011,316.230011,3872500,304.454956,307.826108099571,315.811498516667,323.796888933763
2020-09-04,316.480011,317.829987,306.630005,312,2901000,300.382385,307.461562983672,315.5963318,323.731100616329
2020-09-08,311.029999,311.459991,303.829987,307.25,2594500,295.809296,306.306036874234,315.052831533333,323.799626192433
2020-09-09,309.679993,315.320007,308.420013,312.019989,2195600,300.401672,306.017448898822,314.7358317,323.454214501178
2020-09-10,312.730011,314.440002,303.720001,304.600006,2421200,293.258026,305.321162744988,314.061831633333,322.802500521679
2020-09-11,305.070007,306.459991,297.290009,301.480011,3085900,291.450195,303.371240869812,313.128498816667,322.885756763521
2020-09-14,303.01001,311.119995,303.01001,308.570007,1795500,298.304321,303.284723498612,312.400832083334,321.516940668055
2020-09-15,310.049988,311.459991,306.049988,307.230011,1468300,297.008942,303.42652796517,311.752165183333,320.077802401497
2020-09-16,309.070007,312.25,306.200012,306.519989,3438200,296.32251,303.385737539209,311.2484985,319.111259460791
2020-09-17,304.5,307.380005,302.109985,304.980011,2394100,294.833801,302.733712944396,310.655165566667,318.576618188938
2020-09-18,305.01001,310.390015,303.769989,308.019989,3795400,297.772644,302.420975494965,310.347832183333,318.274688871702
2020-09-21,300.470001,300.529999,291.660004,299.190002,4124700,289.236359,299.869505260598,309.545665433333,319.221825606069
2020-09-22,298.440002,300.619995,292.920013,294.26001,3163600,284.470398,297.482316410998,308.805166066667,320.128015722336
2020-09-23,295,296.100006,291.829987,292.140015,3709900,282.420929,294.814369538599,307.9333333,321.052297061402
2020-09-24,292.190002,294.929993,289.640015,292.660004,2869100,282.923676,292.39612600345,307.157333883333,321.918541763217
2020-09-25,291.25,303.269989,291.220001,302.5,2455800,292.436279,291.494361156088,306.575000516667,321.655639877246
2020-09-28,306.390015,310.01001,302.829987,303.230011,2575700,293.141968,291.400427533695,306.190167266667,320.979906999639
2020-09-29,303.670013,305.5,300.679993,304.149994,1797800,294.031372,291.341526513269,305.618167133333,319.894807753398
2020-09-30,304.019989,314.519989,303.98999,311.769989,3497300,301.397827,291.416826238394,305.497000133333,319.577174028273
2020-10-01,312.910004,315.170013,309.149994,313.070007,2731200,302.654602,291.942943105853,305.218833916667,318.49472472748
2020-10-02,312.100006,317.390015,308.359985,311.980011,2338000,301.600891,292.521822333106,304.951333616667,317.380844900227
2020-10-05,315.070007,318.420013,313.119995,318.149994,1638600,307.565582,292.099258377813,305.171833783333,318.244409188854
2020-10-06,318.950012,320.299988,313.48999,314.450012,2434400,303.988708,291.712783271871,305.600167316667,319.487551361462
2020-10-07,315.820007,324.73999,315.820007,323.170013,2596600,312.418579,290.803835025365,306.066334,321.328832974635
2020-10-08,323.429993,325.350006,320.98999,322.410004,2056700,311.683868,289.894172599531,306.83283385,323.771495100469
2020-10-09,324.660004,328.170013,323.920013,327.839996,2028900,316.933228,289.262181412137,308.077834033333,326.89348665453
2020-10-12,329.119995,333.559998,329.01001,329.970001,2424200,318.99234,287.975877206146,309.241833983333,330.507790760521
2020-10-13,328.5,333.700012,327.709991,331.420013,2713500,320.394135,287.115487317422,310.37666775,333.637848182578
